Ca ids,ICC2861_Control,ICC2861_Stress,ICC283_Control,ICC283_Stress
Ca_07430,1476.6666666666667,1204.3333333333333,1060.0,1795.3333333333333
Ca_07431,38.666666666666664,31.333333333333332,19.0,26.333333333333332
Ca_07432,3.6666666666666665,67.0,0.0,0.6666666666666666
Ca_07433,362.3333333333333,282.0,246.0,225.0
Ca_07434,394.3333333333333,318.6666666666667,231.66666666666666,364.6666666666667
Ca_07435,62.333333333333336,58.333333333333336,48.0,64.33333333333333
Ca_07436,546.0,484.0,332.3333333333333,569.3333333333334
Ca_07437,14.666666666666666,5.666666666666667,11.0,11.333333333333334
Ca_07438,271.6666666666667,200.0,252.33333333333334,283.0
Ca_07439,271.6666666666667,200.0,252.33333333333334,283.0
Ca_07440,114.33333333333333,120.33333333333333,90.33333333333333,101.0
Ca_07441,33.0,25.0,14.666666666666666,10.333333333333334
Ca_07442,272.6666666666667,185.33333333333334,100.66666666666667,151.0
Ca_07443,16.333333333333332,26.0,10.0,15.666666666666666
Ca_07444,127.0,104.66666666666667,70.66666666666667,96.0
Ca_07445,31.666666666666668,19.666666666666668,7.0,16.333333333333332
Ca_07446,31.666666666666668,19.666666666666668,7.0,16.333333333333332
Ca_07447,8959.333333333334,11619.0,9779.0,13995.0
Ca_07448,228.33333333333334,186.33333333333334,184.66666666666666,193.33333333333334
Ca_07449,162.33333333333334,118.66666666666667,102.33333333333333,117.66666666666667
Ca_07450,5.0,4.666666666666667,5.0,7.333333333333333
Ca_07451,183.66666666666666,169.33333333333334,261.3333333333333,291.3333333333333
Ca_07452,1614.0,1303.6666666666667,612.6666666666666,1132.6666666666667
Ca_07453,54.0,30.333333333333332,38.333333333333336,48.0
Ca_07456,54.0,30.333333333333332,38.333333333333336,48.0
Ca_07457,4.0,1.6666666666666667,1.0,3.0
Ca_07459,110.66666666666667,73.66666666666667,53.666666666666664,68.66666666666667
Ca_07460,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333
Ca_07461,167.66666666666666,133.0,85.66666666666667,149.66666666666666
Ca_07462,22.333333333333332,13.666666666666666,12.333333333333334,20.333333333333332
Ca_07463,3.0,1.6666666666666667,0.6666666666666666,2.0
Ca_07464,17.333333333333332,7.0,3.3333333333333335,7.666666666666667
Ca_07465,17.333333333333332,7.0,3.3333333333333335,7.666666666666667
Ca_07466,10.0,13.666666666666666,6.333333333333333,7.333333333333333
Ca_07467,92.66666666666667,80.33333333333333,60.0,58.666666666666664
Ca_07468,149.66666666666666,112.33333333333333,83.66666666666667,114.33333333333333
Ca_07469,11.333333333333334,8.333333333333334,0.6666666666666666,5.0
Ca_07470,64.0,58.333333333333336,40.333333333333336,59.333333333333336
Ca_07471,56.333333333333336,37.0,17.333333333333332,27.333333333333332
Ca_07472,767.6666666666666,577.6666666666666,485.3333333333333,689.0
Ca_07473,106.0,101.33333333333333,62.0,107.0
Ca_07474,170.66666666666666,155.66666666666666,180.33333333333334,210.66666666666666
Ca_07475,271.6666666666667,221.0,235.0,207.66666666666666
Ca_07476,1953.6666666666667,1557.6666666666667,2419.6666666666665,2139.0
Ca_07477,110.0,110.33333333333333,110.0,310.0
Ca_07478,280.6666666666667,261.0,212.66666666666666,248.0
Ca_07479,87.33333333333333,74.66666666666667,41.333333333333336,63.0
Ca_07480,8.0,5.666666666666667,1.0,0.6666666666666666
Ca_07481,213.33333333333334,172.66666666666666,113.0,121.33333333333333
Ca_07482,2.0,1.0,0.3333333333333333,1.0
Ca_07483,546.3333333333334,414.6666666666667,595.0,487.0
Ca_07486,312.0,287.3333333333333,265.3333333333333,332.6666666666667
Ca_07487,534.3333333333334,395.0,281.3333333333333,360.0
Ca_07488,101.0,78.0,49.333333333333336,58.333333333333336
Ca_07489,293.6666666666667,212.0,168.66666666666666,227.33333333333334
Ca_07490,43.0,31.666666666666668,43.333333333333336,37.0
Ca_07491,196.66666666666666,188.66666666666666,207.0,223.66666666666666
Ca_07492,108866.66666666667,105491.66666666667,84650.33333333333,86896.33333333333
Ca_07493,506.0,469.3333333333333,326.0,587.3333333333334
Ca_07495,124.33333333333333,71.0,50.666666666666664,50.333333333333336
Ca_07496,93.0,59.666666666666664,60.333333333333336,72.0
Ca_07497,1296.6666666666667,1249.3333333333333,1339.6666666666667,2046.6666666666667
Ca_07498,0.6666666666666666,0.6666666666666666,0.0,0.0
Ca_07500,0.0,0.0,0.0,0.0
Ca_07501,0.6666666666666666,0.6666666666666666,0.0,0.0
Ca_07502,98.66666666666667,66.33333333333333,47.0,96.0
Ca_07503,64.0,41.666666666666664,34.666666666666664,37.333333333333336
Ca_07504,146.0,138.0,79.0,102.33333333333333
Ca_07505,317.0,359.3333333333333,266.0,408.0
Ca_07506,27.666666666666668,21.333333333333332,86.66666666666667,173.33333333333334
Ca_07507,2.0,0.0,2.6666666666666665,7.666666666666667
Ca_07508,10.666666666666666,5.666666666666667,11.666666666666666,22.333333333333332
Ca_07509,8.0,2.6666666666666665,3.0,4.333333333333333
Ca_07510,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
Ca_07511,89.33333333333333,70.66666666666667,51.0,74.33333333333333
Ca_07512,717.3333333333334,503.3333333333333,267.3333333333333,387.0
Ca_07513,7.666666666666667,6.666666666666667,4.666666666666667,4.0
Ca_07514,17.666666666666668,11.666666666666666,11.0,13.0
Ca_07515,511.0,598.3333333333334,373.0,488.3333333333333
Ca_07516,476.3333333333333,502.6666666666667,516.6666666666666,736.3333333333334
Ca_07517,9.0,5.0,6.0,11.333333333333334
Ca_07518,35.0,15.666666666666666,16.666666666666668,27.333333333333332
Ca_07519,7.333333333333333,8.0,12.666666666666666,18.666666666666668
Ca_07520,69.0,47.333333333333336,42.0,28.333333333333332
Ca_07521,4.666666666666667,3.3333333333333335,3.6666666666666665,2.6666666666666665
Ca_07522,626.3333333333334,660.3333333333334,661.3333333333334,1238.6666666666667
Ca_07523,724.6666666666666,553.0,342.0,352.0
Ca_07524,41.333333333333336,42.666666666666664,34.333333333333336,55.666666666666664
Ca_07525,1672.6666666666667,1496.6666666666667,1468.0,1503.6666666666667
Ca_07526,465.3333333333333,381.0,390.3333333333333,487.6666666666667
Ca_07527,51.666666666666664,56.333333333333336,68.66666666666667,95.66666666666667
Ca_07528,4.666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666
Ca_07529,110.66666666666667,94.33333333333333,77.66666666666667,62.333333333333336
Ca_07530,80.0,73.0,61.666666666666664,115.66666666666667
Ca_07531,1152.6666666666667,1032.0,850.0,1325.6666666666667
Ca_07532,133.0,111.66666666666667,78.33333333333333,95.33333333333333
Ca_07533,327.6666666666667,221.0,391.6666666666667,331.3333333333333
Ca_07534,567.6666666666666,454.3333333333333,475.3333333333333,635.0
Ca_07536,9.0,19.0,16.666666666666668,24.333333333333332
Ca_07537,0.0,0.0,0.0,0.0
Ca_07538,0.0,0.0,0.0,0.0
Ca_07539,143.33333333333334,104.0,130.0,134.33333333333334
Ca_07540,41.333333333333336,45.0,26.666666666666668,29.666666666666668
Ca_07541,195.33333333333334,184.0,73.33333333333333,113.0
Ca_07542,50.333333333333336,40.333333333333336,21.666666666666668,66.33333333333333
Ca_07543,1.3333333333333333,5.0,2.0,8.333333333333334
Ca_07544,559.6666666666666,437.3333333333333,403.6666666666667,578.6666666666666
Ca_07545,686.6666666666666,493.6666666666667,255.33333333333334,369.0
Ca_07546,170.33333333333334,152.0,105.66666666666667,126.33333333333333
Ca_07547,226.0,133.66666666666666,167.33333333333334,185.33333333333334
Ca_07548,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335
Ca_07549,141.66666666666666,123.66666666666667,76.66666666666667,119.66666666666667
Ca_07550,58.333333333333336,44.666666666666664,38.0,27.666666666666668
Ca_07551,272.6666666666667,230.0,200.33333333333334,287.3333333333333
Ca_07552,0.6666666666666666,0.3333333333333333,5.0,1.0
Ca_07553,102.0,84.66666666666667,106.66666666666667,54.666666666666664
Ca_07554,215.0,168.33333333333334,121.33333333333333,132.66666666666666
Ca_07555,0.0,0.3333333333333333,0.0,0.0
Ca_07556,606.6666666666666,331.6666666666667,236.33333333333334,152.33333333333334
Ca_07557,1.0,1.0,0.0,0.6666666666666666
Ca_07558,307.0,182.66666666666666,179.66666666666666,145.66666666666666
Ca_07559,28.333333333333332,27.666666666666668,39.0,19.666666666666668
Ca_07560,2388.6666666666665,2732.6666666666665,2095.6666666666665,2283.0
Ca_07561,497.3333333333333,422.0,367.3333333333333,511.0
Ca_07562,93.33333333333333,80.66666666666667,64.66666666666667,77.66666666666667
Ca_07563,16.666666666666668,13.666666666666666,11.0,12.0
Ca_07564,0.3333333333333333,0.3333333333333333,0.0,0.0
Ca_07565,2.0,1.3333333333333333,0.0,0.0
Ca_07566,835.0,758.0,741.0,1286.3333333333333
Ca_07567,12.333333333333334,8.0,3.3333333333333335,5.333333333333333
Ca_07568,684.0,534.6666666666666,218.66666666666666,367.0
Ca_07569,68.33333333333333,39.333333333333336,63.666666666666664,83.66666666666667
Ca_07570,276.3333333333333,142.33333333333334,174.66666666666666,103.33333333333333
Ca_07570,276.3333333333333,142.33333333333334,174.66666666666666,103.33333333333333
Ca_07571,273.6666666666667,243.66666666666666,171.33333333333334,248.66666666666666
Ca_07572,5.666666666666667,2.0,1.6666666666666667,0.6666666666666666
Ca_07573,0.0,0.3333333333333333,0.0,0.0
Ca_07574,231.0,196.66666666666666,184.33333333333334,215.66666666666666
Ca_07575,144.66666666666666,106.66666666666667,113.33333333333333,92.66666666666667
Ca_07576,408.6666666666667,316.0,315.0,304.3333333333333
Ca_07577,124.0,117.66666666666667,84.0,127.66666666666667
Ca_07578,1.3333333333333333,1.0,1.6666666666666667,0.0
Ca_07579,46.0,40.333333333333336,29.0,26.333333333333332
Ca_07580,202.33333333333334,142.0,105.33333333333333,115.66666666666667
Ca_07581,202.33333333333334,142.0,105.33333333333333,115.66666666666667
Ca_07582,78.0,68.0,45.333333333333336,68.66666666666667
Ca_07583,0.0,0.3333333333333333,0.3333333333333333,0.0
Ca_07584,62.333333333333336,35.666666666666664,30.666666666666668,41.333333333333336
Ca_07585,17.666666666666668,14.333333333333334,8.0,17.0
Ca_07586,62.0,51.333333333333336,45.666666666666664,40.0
Ca_07587,50.0,43.0,31.333333333333332,30.666666666666668
Ca_07588,45.666666666666664,21.333333333333332,13.666666666666666,14.333333333333334
Ca_07589,115.66666666666667,92.0,103.33333333333333,105.66666666666667
Ca_07590,316.0,252.33333333333334,249.66666666666666,251.66666666666666
Ca_07591,0.0,0.0,0.0,0.0
Ca_07592,1469.6666666666667,1157.0,2014.0,2077.3333333333335
Ca_07593,36.0,30.666666666666668,28.333333333333332,29.0
Ca_07594,101.33333333333333,74.33333333333333,53.333333333333336,95.0
Ca_07595,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Ca_07596,366.6666666666667,286.3333333333333,310.3333333333333,387.3333333333333
Ca_07597,366.6666666666667,286.3333333333333,310.3333333333333,387.3333333333333
Ca_07599,1029.3333333333333,746.3333333333334,642.0,670.0
Ca_07600,96.66666666666667,51.666666666666664,26.666666666666668,21.0
Ca_07601,430.6666666666667,281.3333333333333,355.3333333333333,386.3333333333333
Ca_07602,1373.3333333333333,1316.0,1656.6666666666667,1842.3333333333333
Ca_07603,84.33333333333333,56.666666666666664,25.333333333333332,34.333333333333336
Ca_07603,84.33333333333333,56.666666666666664,25.333333333333332,34.333333333333336
Ca_07604,362.3333333333333,296.3333333333333,218.33333333333334,213.66666666666666
Ca_07605,362.3333333333333,296.3333333333333,218.33333333333334,213.66666666666666
Ca_07606,0.0,0.0,0.0,0.0
Ca_07607,0.0,0.0,0.0,0.0
Ca_07608,428.6666666666667,294.3333333333333,304.6666666666667,322.0
Ca_07609,580.3333333333334,441.6666666666667,343.0,485.0
Ca_07610,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
Ca_07611,5.333333333333333,2.6666666666666665,0.0,1.3333333333333333
Ca_07612,5.333333333333333,2.6666666666666665,0.0,1.3333333333333333
Ca_07613,0.0,0.0,0.0,0.0
Ca_07614,1166.3333333333333,969.0,1562.6666666666667,1472.6666666666667
Ca_07616,0.0,0.0,0.0,0.0
Ca_07617,518.3333333333334,413.6666666666667,290.3333333333333,363.6666666666667
Ca_07618,79.0,66.66666666666667,51.666666666666664,55.333333333333336
Ca_07619,260.0,211.66666666666666,136.33333333333334,201.66666666666666
Ca_07620,122.66666666666667,100.66666666666667,75.0,92.66666666666667
Ca_07621,416.3333333333333,369.6666666666667,380.3333333333333,426.3333333333333
Ca_07622,51.0,47.666666666666664,45.0,40.666666666666664
Ca_07623,10.333333333333334,10.0,12.333333333333334,6.333333333333333
Ca_07624,356.3333333333333,270.6666666666667,555.0,414.0
Ca_07625,150.33333333333334,99.33333333333333,101.0,103.0
Ca_07626,2.0,1.0,1.3333333333333333,0.3333333333333333
Ca_07627,11.333333333333334,11.666666666666666,6.0,6.666666666666667
Ca_07628,7.0,5.0,12.0,7.333333333333333
Ca_07629,483.6666666666667,226.66666666666666,155.66666666666666,101.66666666666667
Ca_07630,9.333333333333334,2.6666666666666665,1.6666666666666667,2.6666666666666665
Ca_07631,767.0,586.3333333333334,436.3333333333333,767.3333333333334
Ca_07632,4584.666666666667,4213.666666666667,2970.6666666666665,3493.0
Ca_07633,40.0,38.333333333333336,44.0,60.333333333333336
Ca_07634,26.333333333333332,27.666666666666668,20.333333333333332,15.0
Ca_07635,583.0,586.0,439.6666666666667,282.6666666666667
Ca_07636,61.0,61.333333333333336,47.0,96.66666666666667
Ca_07637,0.3333333333333333,0.0,0.0,0.0
Ca_07638,0.3333333333333333,1.0,0.0,0.3333333333333333
Ca_07639,59.666666666666664,33.333333333333336,19.666666666666668,34.333333333333336
Ca_07640,153.33333333333334,138.0,116.0,397.6666666666667
Ca_07641,499.3333333333333,454.6666666666667,279.3333333333333,683.0
Ca_07642,229.33333333333334,150.0,172.33333333333334,215.33333333333334
Ca_07643,193.0,153.66666666666666,112.33333333333333,121.0
Ca_07644,576.0,582.3333333333334,420.6666666666667,613.6666666666666
Ca_07645,352.6666666666667,306.6666666666667,278.3333333333333,382.0
Ca_07646,1031.0,956.6666666666666,923.3333333333334,1297.3333333333333
Ca_07648,130.33333333333334,82.33333333333333,63.0,47.0
Ca_07649,35.666666666666664,23.0,13.666666666666666,15.333333333333334
Ca_07650,130.33333333333334,82.33333333333333,63.0,47.0
Ca_07651,385.3333333333333,233.33333333333334,121.66666666666667,147.66666666666666
Ca_07652,315.3333333333333,274.0,205.66666666666666,305.3333333333333
Ca_07654,3.0,2.6666666666666665,2.0,5.0
Ca_07655,4.0,2.6666666666666665,1.3333333333333333,2.0
Ca_07656,3.3333333333333335,2.0,5.333333333333333,2.3333333333333335
Ca_07657,632.6666666666666,557.6666666666666,272.3333333333333,511.0
Ca_07658,327.6666666666667,265.6666666666667,163.33333333333334,249.0
Ca_07659,189.33333333333334,126.33333333333333,66.0,51.666666666666664
Ca_07660,105.33333333333333,84.33333333333333,55.0,56.666666666666664
Ca_07661,62.333333333333336,69.33333333333333,59.666666666666664,86.0
Ca_07662,146.66666666666666,114.66666666666667,60.333333333333336,85.66666666666667
Ca_07663,0.6666666666666666,0.0,0.0,0.0
Ca_07664,75.0,54.0,126.66666666666667,98.0
Ca_07665,81.33333333333333,79.0,74.33333333333333,82.66666666666667
Ca_07666,590.3333333333334,409.3333333333333,476.0,456.0
Ca_07667,0.0,0.0,0.0,0.0
Ca_07669,11.333333333333334,12.333333333333334,6.0,5.333333333333333
Ca_07671,513.6666666666666,409.3333333333333,460.0,329.3333333333333
Ca_07672,52.0,48.0,39.0,41.0
Ca_07673,449.3333333333333,401.3333333333333,325.6666666666667,404.3333333333333
Ca_07674,6.666666666666667,8.666666666666666,3.0,2.3333333333333335
Ca_07675,253.33333333333334,186.66666666666666,266.6666666666667,308.3333333333333
Ca_07676,326.0,282.6666666666667,456.6666666666667,439.0
Ca_07677,784.0,642.0,503.0,793.0
Ca_07678,784.0,642.0,503.0,793.0
Ca_07679,172.0,152.33333333333334,86.0,151.33333333333334
Ca_07680,142.0,121.66666666666667,109.33333333333333,111.66666666666667
Ca_07681,708.3333333333334,608.0,445.6666666666667,529.0
Ca_07682,312.0,192.0,229.66666666666666,251.0
Ca_07683,66.33333333333333,48.333333333333336,16.666666666666668,39.0
Ca_07684,329.0,264.0,267.3333333333333,276.6666666666667
Ca_07685,843.3333333333334,647.3333333333334,554.3333333333334,661.3333333333334
Ca_07687,23.666666666666668,11.0,1.6666666666666667,3.3333333333333335
Ca_07688,1512.0,1298.0,971.6666666666666,1228.3333333333333
Ca_07689,0.0,0.0,1.0,1.6666666666666667
Ca_07690,59.0,46.666666666666664,44.333333333333336,72.33333333333333
Ca_07691,43.0,24.666666666666668,60.333333333333336,49.333333333333336
Ca_07692,493.3333333333333,289.0,290.3333333333333,270.0
Ca_07693,5.666666666666667,3.3333333333333335,1.3333333333333333,3.6666666666666665
Ca_07694,284.0,254.66666666666666,252.66666666666666,219.33333333333334
Ca_07695,339.3333333333333,210.0,169.66666666666666,113.0
Ca_07697,17071.333333333332,16597.333333333332,11539.666666666666,11463.0
Ca_07698,748.6666666666666,595.3333333333334,670.0,785.0
Ca_07699,212.0,161.66666666666666,202.33333333333334,141.66666666666666
Ca_07700,22.333333333333332,18.0,10.0,12.666666666666666
Ca_07701,591.3333333333334,398.3333333333333,416.3333333333333,369.3333333333333
Ca_07702,82.66666666666667,64.33333333333333,63.666666666666664,62.333333333333336
Ca_07703,35.333333333333336,14.333333333333334,6.333333333333333,14.0
Ca_07704,75.66666666666667,67.33333333333333,65.66666666666667,87.66666666666667
Ca_07705,397.0,288.0,394.3333333333333,417.6666666666667
Ca_07706,74.66666666666667,83.66666666666667,74.0,85.0
Ca_07707,120.0,117.0,92.33333333333333,147.33333333333334
Ca_07708,187.33333333333334,213.66666666666666,154.33333333333334,288.6666666666667
Ca_07709,71.33333333333333,70.0,62.333333333333336,103.33333333333333
Ca_07710,206.0,160.66666666666666,176.0,189.66666666666666
Ca_07711,6.333333333333333,7.666666666666667,3.3333333333333335,8.0
Ca_07712,256.3333333333333,141.66666666666666,229.66666666666666,175.33333333333334
Ca_07713,1243.6666666666667,1015.0,868.0,980.6666666666666
Ca_07714,140.0,94.66666666666667,91.0,97.0
Ca_07715,1468.0,1281.0,1137.6666666666667,1203.3333333333333
Ca_07716,370.6666666666667,301.0,189.66666666666666,242.33333333333334
Ca_07717,399.0,352.0,265.6666666666667,287.0
Ca_07718,5.333333333333333,4.333333333333333,1.0,0.6666666666666666
Ca_07719,57.333333333333336,34.333333333333336,12.333333333333334,21.333333333333332
Ca_07720,254.66666666666666,187.66666666666666,180.66666666666666,219.66666666666666
Ca_07721,87.0,54.666666666666664,44.0,49.0
Ca_07722,170.66666666666666,153.33333333333334,206.0,198.33333333333334
Ca_07723,1013.0,854.0,434.0,950.6666666666666
Ca_07724,32.0,17.666666666666668,12.666666666666666,11.333333333333334
Ca_07725,93.66666666666667,66.66666666666667,33.0,46.666666666666664
Ca_07726,97.33333333333333,79.33333333333333,70.33333333333333,109.66666666666667
Ca_07727,471.6666666666667,378.0,395.0,474.3333333333333
Ca_07728,62.333333333333336,54.333333333333336,52.666666666666664,67.0
Ca_07729,651.6666666666666,627.6666666666666,367.6666666666667,557.6666666666666
Ca_07730,0.0,0.3333333333333333,1.3333333333333333,0.0
Ca_07731,3.0,0.6666666666666666,1.0,1.0
Ca_07732,71.0,72.0,33.0,38.333333333333336
Ca_07733,137.0,124.66666666666667,84.0,93.33333333333333
Ca_07734,230.66666666666666,188.66666666666666,163.0,192.66666666666666
Ca_07735,0.0,0.3333333333333333,0.0,0.0
Ca_07736,412.3333333333333,345.6666666666667,308.0,346.6666666666667
Ca_07737,636.0,500.6666666666667,442.6666666666667,494.0
Ca_07738,171.33333333333334,103.0,72.66666666666667,125.66666666666667
Ca_07739,393.6666666666667,355.0,283.6666666666667,370.3333333333333
Ca_07740,678.0,514.3333333333334,413.6666666666667,474.6666666666667
Ca_07741,379.6666666666667,315.6666666666667,249.33333333333334,326.6666666666667
Ca_07742,64.66666666666667,69.66666666666667,47.666666666666664,39.333333333333336
Ca_07744,19.333333333333332,10.666666666666666,14.0,10.0
Ca_07745,243.0,193.33333333333334,173.66666666666666,164.33333333333334
Ca_07746,220.66666666666666,195.66666666666666,168.33333333333334,214.66666666666666
Ca_07747,1080.3333333333333,1079.6666666666667,824.6666666666666,1261.6666666666667
Ca_07748,511.0,505.6666666666667,298.6666666666667,494.3333333333333
Ca_07749,248.33333333333334,186.33333333333334,304.0,213.0
Ca_07750,271.3333333333333,270.0,286.6666666666667,246.0
Ca_07751,90.0,65.0,50.333333333333336,130.0
Ca_07752,128.33333333333334,106.0,100.33333333333333,133.0
Ca_07753,0.0,0.0,23.666666666666668,0.6666666666666666
Ca_07754,0.6666666666666666,0.6666666666666666,4.666666666666667,0.3333333333333333
Ca_07755,2.3333333333333335,0.6666666666666666,7.666666666666667,1.0
Ca_07756,8.0,7.666666666666667,4.666666666666667,6.666666666666667
Ca_07757,63.666666666666664,42.333333333333336,25.333333333333332,95.33333333333333
Ca_07758,180.66666666666666,113.66666666666667,162.0,128.66666666666666
Ca_07759,187.66666666666666,77.0,40.333333333333336,61.0
Ca_07760,193.33333333333334,133.66666666666666,124.66666666666667,161.66666666666666
Ca_07761,285.3333333333333,344.0,346.0,348.3333333333333
Ca_07762,61.0,46.333333333333336,42.333333333333336,39.666666666666664
Ca_07763,0.0,0.0,0.0,0.0
Ca_07764,146.0,121.66666666666667,70.66666666666667,128.0
Ca_07765,185.33333333333334,186.0,154.0,179.33333333333334
Ca_07766,21.666666666666668,34.333333333333336,17.333333333333332,11.666666666666666
Ca_07767,0.6666666666666666,0.3333333333333333,0.0,0.0
Ca_07768,95.33333333333333,63.0,60.666666666666664,50.333333333333336
Ca_07769,95.33333333333333,63.0,60.666666666666664,50.333333333333336
Ca_07770,66.66666666666667,44.0,80.0,93.33333333333333
Ca_07771,9.0,6.333333333333333,6.333333333333333,5.0
Ca_07772,136.66666666666666,124.0,71.33333333333333,97.33333333333333
Ca_07773,189.0,158.66666666666666,140.66666666666666,190.0
Ca_07774,272.3333333333333,157.33333333333334,165.0,229.33333333333334
Ca_07775,74.0,7.333333333333333,8.666666666666666,6.0
Ca_07776,1.0,1.0,3.3333333333333335,1.0
Ca_07777,641.6666666666666,567.3333333333334,362.3333333333333,418.0
Ca_07778,2086.3333333333335,1830.3333333333333,997.0,1752.0
Ca_07779,264.6666666666667,234.33333333333334,198.0,238.66666666666666
Ca_07780,7.0,7.0,5.666666666666667,5.666666666666667
Ca_07781,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335
Ca_07782,0.0,0.0,0.3333333333333333,0.0
Ca_07783,0.0,0.0,0.0,0.0
Ca_07784,255.33333333333334,190.0,195.0,195.33333333333334
Ca_07785,22158.333333333332,24286.0,17940.666666666668,19636.0
Ca_07786,350.0,277.3333333333333,190.0,337.0
Ca_07787,35.0,18.666666666666668,7.333333333333333,15.0
Ca_07788,317.0,302.0,207.0,303.0
Ca_07789,261.0,234.0,190.33333333333334,293.0
Ca_07790,224.66666666666666,181.0,201.66666666666666,246.33333333333334
Ca_07791,297.0,461.0,286.6666666666667,762.3333333333334
Ca_07792,356.3333333333333,240.66666666666666,71.66666666666667,176.66666666666666
Ca_07793,130.0,100.33333333333333,173.0,145.66666666666666
Ca_07794,149.66666666666666,110.66666666666667,52.666666666666664,82.66666666666667
Ca_07795,86.0,82.33333333333333,44.333333333333336,57.666666666666664
Ca_07796,7.0,5.666666666666667,6.333333333333333,8.666666666666666
Ca_07797,1460.3333333333333,944.6666666666666,786.6666666666666,910.6666666666666
Ca_07798,115.66666666666667,111.66666666666667,100.0,112.66666666666667
Ca_07799,86.33333333333333,68.66666666666667,128.33333333333334,130.66666666666666
Ca_07801,179.33333333333334,120.66666666666667,137.0,130.66666666666666
Ca_07802,452.0,348.6666666666667,274.3333333333333,316.0
Ca_07803,70.0,61.0,70.33333333333333,67.66666666666667
Ca_07804,54.666666666666664,23.0,8.0,12.333333333333334
Ca_07805,125.66666666666667,112.66666666666667,89.66666666666667,115.0
Ca_07806,56.0,43.333333333333336,59.333333333333336,53.333333333333336
Ca_07807,1724.3333333333333,1497.6666666666667,2662.0,2540.6666666666665
Ca_07808,872.3333333333334,667.0,659.3333333333334,921.3333333333334
Ca_07809,361.3333333333333,250.66666666666666,296.6666666666667,406.6666666666667
Ca_07810,60.666666666666664,53.666666666666664,47.0,64.0
Ca_07811,5.666666666666667,4.333333333333333,2.6666666666666665,2.0
Ca_07812,4.0,2.0,1.6666666666666667,1.0
Ca_07813,183.33333333333334,185.66666666666666,126.0,152.0
Ca_07814,26.333333333333332,28.0,20.333333333333332,24.333333333333332
Ca_07815,26.333333333333332,28.0,20.333333333333332,24.333333333333332
Ca_07816,109.66666666666667,127.66666666666667,107.33333333333333,160.33333333333334
Ca_07817,1.3333333333333333,1.0,1.6666666666666667,3.6666666666666665
Ca_07818,2.0,2.0,3.6666666666666665,1.0
Ca_07819,195.33333333333334,128.33333333333334,80.0,91.66666666666667
Ca_07820,195.33333333333334,128.33333333333334,80.0,91.66666666666667
Ca_07821,83.33333333333333,65.0,47.666666666666664,71.66666666666667
Ca_07822,126.0,102.66666666666667,75.0,105.0
Ca_07825,42.333333333333336,39.666666666666664,24.666666666666668,18.666666666666668
Ca_07826,69.0,59.666666666666664,60.666666666666664,82.0
Ca_07827,157.33333333333334,110.66666666666667,167.66666666666666,149.66666666666666
Ca_07828,2774.0,2386.0,1661.6666666666667,1992.3333333333333
Ca_07829,27.333333333333332,11.666666666666666,4.333333333333333,10.0
Ca_07830,488.6666666666667,394.3333333333333,287.6666666666667,445.0
Ca_07831,9495.666666666666,8151.666666666667,7476.333333333333,8644.333333333334
Ca_07832,434.3333333333333,349.6666666666667,328.6666666666667,360.6666666666667
Ca_07833,37.666666666666664,23.333333333333332,18.0,23.666666666666668
Ca_07834,73.33333333333333,39.666666666666664,39.333333333333336,35.0
Ca_07835,1.0,0.3333333333333333,1.0,2.0
Ca_07836,24.0,18.666666666666668,21.333333333333332,15.666666666666666
Ca_07837,207.0,169.66666666666666,121.66666666666667,170.33333333333334
Ca_07838,284.3333333333333,290.6666666666667,147.0,318.3333333333333
Ca_07839,3.6666666666666665,1.0,3.3333333333333335,1.6666666666666667
Ca_07840,5.333333333333333,3.0,3.6666666666666665,1.6666666666666667
Ca_07842,182.0,162.0,168.33333333333334,150.0
Ca_07843,391.6666666666667,369.0,296.3333333333333,336.0
Ca_07844,17.666666666666668,8.333333333333334,4.0,5.333333333333333
Ca_07845,66.66666666666667,63.333333333333336,124.0,121.66666666666667
Ca_07846,8.0,6.666666666666667,4.333333333333333,5.333333333333333
Ca_07847,97.33333333333333,85.66666666666667,74.66666666666667,79.0
Ca_07848,747.0,632.3333333333334,644.0,728.6666666666666
Ca_07849,36.666666666666664,46.666666666666664,40.666666666666664,19.0
Ca_07850,617.0,456.3333333333333,496.0,612.3333333333334
Ca_07851,110.33333333333333,110.0,60.333333333333336,185.33333333333334
Ca_07852,471.3333333333333,366.6666666666667,396.0,347.3333333333333
Ca_07853,379.6666666666667,260.6666666666667,342.6666666666667,314.3333333333333
Ca_07854,562.6666666666666,623.0,371.3333333333333,694.0
Ca_07855,127.33333333333333,104.33333333333333,109.33333333333333,131.66666666666666
Ca_07856,127.0,94.66666666666667,96.33333333333333,70.0
Ca_07857,0.0,0.0,0.0,0.0
Ca_07858,127.0,94.66666666666667,96.33333333333333,70.0
Ca_07859,218.0,177.66666666666666,143.0,148.0
Ca_07860,217.0,194.66666666666666,159.66666666666666,200.66666666666666
