Ca_ID,XLOC_ID,15614_AFL_C,15614_AFL_S,15614_AFR_C,15614_AFR_S,15614_BFL_C,15614_BFL_S,15614_BFR_C,15614_BFR_S
Ca_00962,XLOC_007290,446.393,101.023,0.0,0.0,106.14,96.9907,24.212,5.873
Ca_00969,XLOC_007292,285.259,376.88,0.0,96.5619,315.287,324.949,116.205,67.2971
Ca_00975,XLOC_007295,162.46,9.42189,0.0,26.0716,26.5676,11.8183,2.63904,2.29218
Ca_00978,XLOC_007297,1.67194,17.3024,0.0,0.0,5.91441,16.0456,2.42675,1.0818
Ca_00979,XLOC_008787,54.0978,11.7121,62.2737,60.1735,18.2932,12.4989,34.1121,41.215
Ca_00990,XLOC_007302,7.31806,7.07915,0.0,22.6884,7.89299,7.47988,6.38141,6.91026
Ca_00991,XLOC_007302,7.31806,7.07915,0.0,22.6884,7.89299,7.47988,6.38141,6.91026
Ca_00994,XLOC_008795,2.11288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00997,XLOC_008797,43.5659,21.9679,0.0,19.3477,49.4964,25.4962,27.8037,32.6888
Ca_00999,XLOC_008799,25.7985,77.4313,0.0,0.0,26.3975,54.1854,43.881,12.491
Ca_01002,XLOC_008801,3.50278,16.6192,0.0,0.0,13.2602,20.3139,6.22836,1.53351
Ca_01010,XLOC_007312,24.3377,9.21957,0.0,40.662,6.98093,14.1992,6.91702,6.59452
Ca_01011,XLOC_007313,21.7656,22.3804,0.0,0.0,23.1307,28.3068,1.21005,1.18214
Ca_01015,XLOC_007315,17.3146,26.4225,73.115,29.0107,24.5937,26.2708,25.3208,17.4784
Ca_01018,XLOC_007318,9.02107,8.69085,0.0,0.0,6.32934,7.9548,5.36003,31.0292
Ca_01023,XLOC_008811,21.4239,18.0549,0.0,0.0,14.4397,17.6809,2.61395,2.86404
Ca_01024,XLOC_008811,21.4239,18.0549,0.0,0.0,14.4397,17.6809,2.61395,2.86404
Ca_01026,XLOC_008813,1.57123,0.0,0.0,0.0,4.5505,0.0,1.66872,1.56958
Ca_01036,XLOC_008818,10.593,12.3085,18.24,15.809,18.3729,10.737,9.60067,7.67556
Ca_01037,XLOC_007327,0.0,1.70373,0.0,0.0,10.8943,2.41295,0.0,0.0
Ca_01041,XLOC_007330,111.599,2.10558,0.0,0.0,11.7635,2.56832,0.0,0.0
Ca_01042,XLOC_007330,111.599,2.10558,0.0,0.0,11.7635,2.56832,0.0,0.0
Ca_01044,XLOC_008820,25.0056,7.08544,72.0241,26.942,7.81359,7.78675,7.90304,5.57819
Ca_01050,XLOC_008822,12.5881,3.0802,0.0,0.0,4.0087,4.36014,7.64708,15.6485
Ca_01052,XLOC_008823,1.33583,5.82689,0.0,0.0,0.0,5.17158,1.16819,0.0
Ca_01053,XLOC_007337,16.0356,0.0,0.0,0.0,3.59258,1.53508,3.39234,1.57287
Ca_01055,XLOC_007338,6.32664,3.97147,0.0,0.0,1.80263,3.69209,0.0,0.0
Ca_01056,XLOC_007339,40.7678,15.7755,0.0,0.0,12.885,13.4322,0.0,0.0
Ca_01062,XLOC_007340,356.795,67.6331,150.977,0.0,63.2891,59.9702,71.497,90.2167
Ca_01062,XLOC_008829,475.696,66.8715,60.9438,82.1985,60.8664,61.9818,151.904,180.088
Ca_01063,XLOC_008829,475.696,66.8715,60.9438,82.1985,60.8664,61.9818,151.904,180.088
Ca_01068,XLOC_007343,6.28348,2.24809,0.0,0.0,5.19978,2.39564,2.14552,3.27427
Ca_01069,XLOC_007343,6.28348,2.24809,0.0,0.0,5.19978,2.39564,2.14552,3.27427
Ca_01070,XLOC_007344,2.00449,0.0,22.5779,146.525,1.68135,1.32469,42.3712,126.013
Ca_01072,XLOC_008833,3.41083,4.72428,67.7191,0.0,1.75245,3.00274,3.32187,0.0
Ca_01073,XLOC_007347,218.649,175.665,0.0,29.9936,200.078,293.627,104.867,31.9228
Ca_01084,XLOC_007354,74.8518,87.4593,59.6586,128.803,86.2378,72.1189,52.4623,53.4042
Ca_01087,XLOC_008839,19.7486,38.1469,0.0,0.0,38.7938,42.8197,13.0553,10.9187
Ca_01097,XLOC_008845,0.0,1.74171,0.0,0.0,7.36519,1.64772,0.0,0.0
Ca_01098,XLOC_008846,0.0,0.0,0.0,0.0,8.30108,1.53002,0.0,0.0
Ca_01114,XLOC_007371,23.1823,26.709,31.1823,22.9377,24.9387,30.1648,28.1488,29.9701
Ca_01116,XLOC_007373,44.4582,6.35514,0.0,0.0,15.6176,11.4073,3.03271,4.84211
Ca_01123,XLOC_007378,0.0,1.32765,0.0,0.0,15.2352,2.41706,0.0,0.0
Ca_01127,XLOC_007380,36.5798,36.1291,137.95,33.117,23.5784,36.2508,73.9373,77.5355
Ca_01130,XLOC_007384,25.4496,3.58694,0.0,0.0,2.83907,2.17479,0.0,0.0
Ca_01131,XLOC_007386,229.75,95.9969,54.1307,60.6831,101.575,103.339,60.2741,55.7403
Ca_01138,XLOC_008859,78.6004,318.408,60.6349,105.481,199.163,289.563,121.073,92.4891
Ca_01140,XLOC_007392,76.6686,53.5157,231.273,160.161,16.7942,57.8572,132.266,215.719
Ca_01142,XLOC_007393,17.1049,14.2766,0.0,10.0174,20.8369,11.9679,3.39198,7.42055
Ca_01149,XLOC_008870,158.9,93.8744,49.4983,12.0902,98.3074,115.694,29.9579,30.9132
Ca_01153,XLOC_008874,10.9234,5.06208,21.7267,26.2468,8.81082,6.34613,18.2211,20.6113
Ca_01154,XLOC_007394,7.44693,37.7823,0.0,11.8765,69.2682,36.1754,5.18783,3.74381
Ca_01159,XLOC_008878,3.60106,4.31415,0.0,23.8985,6.95102,5.2702,3.40525,4.12709
Ca_01162,XLOC_008881,9.09111,16.3907,56.1201,21.4417,18.2574,18.927,18.8498,12.1229
Ca_01165,XLOC_008882,0.0,3.25476,0.0,0.0,4.65565,2.77433,0.0,0.0
Ca_01180,XLOC_008895,9.55692,20.4697,0.0,0.0,8.27702,11.0113,22.7911,21.3126
Ca_01191,XLOC_008901,42.7144,26.8276,0.0,0.0,57.4038,28.401,1.68227,1.67612
Ca_01192,XLOC_008902,122.393,19.3411,0.0,55.0152,25.4182,43.8123,56.1831,155.05
Ca_01194,XLOC_007405,73.4941,343.836,122.813,0.0,202.559,268.174,103.982,56.4128
Ca_01210,XLOC_007413,12.999,25.2044,124.071,167.734,14.6647,14.3086,87.2891,112.555
Ca_01212,XLOC_007413,12.999,25.2044,124.071,167.734,14.6647,14.3086,87.2891,112.555
Ca_01216,XLOC_008918,19.061,10.453,42.704,42.6088,14.7218,16.2632,22.1775,26.9093
Ca_01219,XLOC_008920,16.8915,7.02538,0.0,8.88136,5.48035,7.13479,10.2228,9.99873
Ca_01224,XLOC_007418,34.5412,39.7703,32.4184,5.83475,42.1079,41.1308,3.36138,1.38653
Ca_01227,XLOC_008925,11.4846,7.68205,38.2523,7.95303,9.52823,6.20041,8.22438,8.55458
Ca_01230,XLOC_008927,18.0202,8.59409,122.645,29.2546,14.9551,10.1076,17.4071,38.7422
Ca_01234,XLOC_007422,37.8211,14.6668,98.5516,265.195,14.6714,11.2082,58.0335,161.744
Ca_01237,XLOC_007424,34.1312,9.29258,33.5415,5.99802,11.2116,9.53505,30.2263,30.1507
Ca_01238,XLOC_007424,34.1312,9.29258,33.5415,5.99802,11.2116,9.53505,30.2263,30.1507
Ca_01241,XLOC_008931,6.70977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01243,XLOC_008932,6.4455,7.03499,0.0,0.0,7.13644,8.14261,1.0678,0.0
Ca_01247,XLOC_007430,4.99711,23.2815,0.0,41.397,33.8427,21.3274,3.05519,1.10697
Ca_01256,XLOC_007433,14.9092,13.1855,0.0,26.2083,12.6715,9.74118,11.4234,7.5358
Ca_01258,XLOC_007434,11.4211,15.0977,34.8062,7.12405,14.5711,14.0973,7.25414,10.8162
