Ca_ID,XLOC_ID,10685_AFL_C,10685_AFL_S,10685_AFR_C,10685_AFR_S,10685_BFL_C,10685_BFL_S,10685_BFR_C,10685_BFR_S
Ca_00011,XLOC_000171,0.0,2.46238,2.95741,3.84266,1.00111,2.8719,2.57502,2.30551
Ca_00022,XLOC_000180,1.37293,1.09418,4.43325,1.6643,1.68402,1.70159,3.57063,2.96295
Ca_00024,XLOC_000181,22.6174,8.25347,1.11881,2.84599,14.7877,19.4308,5.12089,0.0
Ca_00034,XLOC_001796,24.3323,25.676,28.8626,26.1418,21.0009,29.7425,34.6079,25.9141
Ca_00039,XLOC_000190,16.5269,16.3992,14.0115,30.3177,27.3785,12.2666,15.2511,23.4437
Ca_00040,XLOC_001799,13.1962,10.4131,22.3278,16.7386,14.5987,6.9452,26.0461,15.333
Ca_00042,XLOC_001800,111.86,155.628,87.8041,85.4984,216.213,190.153,96.352,91.9717
Ca_00054,XLOC_000196,10.838,7.83066,8.28484,4.83867,7.29433,8.61149,7.67634,5.67727
Ca_00056,XLOC_001808,49.1074,97.2182,8.80593,21.1449,70.7572,74.5963,8.61171,18.8023
Ca_00057,XLOC_001808,49.1074,97.2182,8.80593,21.1449,70.7572,74.5963,8.61171,18.8023
Ca_00060,XLOC_000199,23.2799,32.9086,16.9109,24.4045,36.3525,24.981,17.8282,26.1704
Ca_00063,XLOC_000200,6.55989,6.09507,19.8166,15.0876,8.30417,6.06811,19.2129,14.565
Ca_00070,XLOC_001815,51.7502,28.5962,20.5074,36.0019,81.9261,36.0583,29.962,37.0842
Ca_00080,XLOC_000210,21.8811,17.8911,4.47633,2.04581,37.8863,7.01318,4.67981,1.90122
Ca_00085,XLOC_001821,48.0299,54.0269,74.3234,76.9674,46.3447,66.2263,71.1434,75.7893
Ca_00092,XLOC_001823,0.0,0.0,0.0,0.0,0.0,5.15781,0.0,0.0
Ca_00094,XLOC_001824,0.0,0.0,0.0,0.0,0.0,22.3294,0.0,0.0
Ca_00095,XLOC_000221,2.42322,0.0,8.85419,3.4968,3.74515,1.34607,9.67713,3.27783
Ca_00097,XLOC_001826,95.6461,61.6153,67.941,65.1219,89.1722,29.8952,78.386,67.3995
Ca_00101,XLOC_001830,0.0,0.0,2.04074,0.0,0.0,1.7963,1.41405,0.0
Ca_00102,XLOC_001831,1.03118,1.78901,5.33826,44.0953,2.2493,14.0303,4.72109,43.8188
Ca_00103,XLOC_000222,137.958,161.218,152.857,270.588,176.139,171.543,177.539,261.372
Ca_00104,XLOC_000224,4.21348,1.55415,4.70506,10.8691,7.52863,4.30862,3.67735,11.7714
Ca_00114,XLOC_000230,2.58226,0.0,3.26013,1.35636,1.88695,0.0,2.50593,1.82935
Ca_00115,XLOC_001839,32.9022,12.7625,10.2331,6.00928,40.851,8.79501,10.7634,6.52319
Ca_00121,XLOC_001842,74.304,139.704,25.0642,17.5791,63.2157,130.06,22.7461,12.1021
Ca_00124,XLOC_001844,580.54,735.615,25.1424,97.8253,805.673,294.588,33.0901,91.5541
Ca_00125,XLOC_001844,580.54,735.615,25.1424,97.8253,805.673,294.588,33.0901,91.5541
Ca_00129,XLOC_000239,7.92037,6.3739,7.46755,11.0539,8.90754,11.3833,9.1873,11.7997
Ca_00132,XLOC_000242,36.9125,54.4447,15.6777,18.1277,33.3333,59.3761,13.8006,17.8724
Ca_00133,XLOC_001849,16.938,20.6159,31.3299,91.482,23.7356,21.2642,37.9308,77.4568
Ca_00136,XLOC_000243,3.99174,12.7865,2.92433,5.46521,3.40619,11.2106,2.26549,7.41709
Ca_00160,XLOC_001863,36.984,9.61791,27.8795,13.6564,30.4328,9.1579,24.1403,10.2726
Ca_00165,XLOC_001866,0.0,0.0,52.0316,41.3564,0.0,0.0,52.7477,33.3776
Ca_00169,XLOC_000262,4.53642,5.30771,8.10214,3.92109,3.18393,6.72515,7.06433,5.77664
Ca_00175,XLOC_001871,44.1949,78.365,49.0528,115.945,37.2263,69.6664,52.6476,121.286
Ca_00180,XLOC_000270,5.43357,6.45409,0.0,2.1581,1.28957,6.29146,0.0,3.07008
Ca_00186,XLOC_000274,0.0,0.0,15.1573,3.74166,0.0,0.0,13.6696,3.95491
Ca_00195,XLOC_000281,0.0,0.0,1.57931,0.0,0.0,0.0,3.77314,0.0
Ca_00196,XLOC_000282,5.06023,2.50704,0.0,0.0,3.87741,108.536,0.0,0.0
Ca_00214,XLOC_000294,3.08148,2.07106,1.73365,11.8502,3.4462,5.5736,2.18355,10.9103
Ca_00216,XLOC_001888,1.05618,6.63032,330.216,265.085,1.17387,9.73288,344.889,258.438
Ca_00224,XLOC_000298,15.2488,16.8579,20.3217,20.154,17.9561,20.3706,21.7506,18.3564
Ca_00229,XLOC_000302,6.45576,2.30311,2.52371,3.07528,8.86397,1.05181,2.79765,2.27952
Ca_00232,XLOC_001896,1.68525,0.0,0.0,0.0,1.63825,19.8018,0.0,1.00785
Ca_00246,XLOC_000309,6.96568,7.93861,6.53057,7.48941,6.73541,10.8767,7.15281,7.55758
Ca_00252,XLOC_000310,2.69545,0.0,1.19679,0.0,2.84989,3.52321,1.12107,0.0
Ca_00255,XLOC_000313,43.5299,12.3107,3.98002,4.79771,36.3769,14.0396,5.95125,5.30536
Ca_00256,XLOC_001908,12.2365,10.2277,22.2269,26.9902,9.75601,23.8072,24.2708,29.8971
Ca_00270,XLOC_001915,12.7968,5.03036,1.66172,1.01228,7.06052,8.34842,2.28822,1.88162
Ca_00276,XLOC_000320,16.3833,20.6093,25.9199,13.253,15.699,5.33167,27.2433,13.6839
Ca_00277,XLOC_000320,16.3833,20.6093,25.9199,13.253,15.699,5.33167,27.2433,13.6839
Ca_00278,XLOC_001918,0.0,0.0,1.41993,0.0,0.0,25.2896,1.29292,0.0
Ca_00286,XLOC_000323,378.086,563.454,63.0105,1910.12,884.964,1052.07,87.0976,1850.81
Ca_00290,XLOC_000325,23.2465,42.7521,23.1318,36.2973,33.1711,36.9068,29.7309,38.8287
Ca_00291,XLOC_000326,2.24153,2.50498,0.0,0.0,6.00521,4.67367,0.0,0.0
Ca_00292,XLOC_000327,0.0,0.0,0.0,0.0,0.0,1.52703,0.0,0.0
Ca_00295,XLOC_000329,8.32638,6.954,4.17351,4.66578,7.87313,8.286,4.48193,4.78901
Ca_00297,XLOC_000331,91.5332,150.217,137.913,212.76,95.5278,205.085,165.571,234.632
Ca_00303,XLOC_001931,11.7661,9.48181,8.92793,18.0012,13.9935,8.30777,9.41461,16.2532
Ca_00304,XLOC_000336,4.62535,2.95198,1.7149,6.4388,7.95779,11.5835,2.96784,4.39002
Ca_00307,XLOC_000337,32.4999,22.2483,19.2725,32.7024,47.7849,30.1992,18.7673,30.7234
Ca_00317,XLOC_000346,204.862,390.796,0.0,0.0,281.027,203.177,0.0,0.0
Ca_00318,XLOC_000347,1.29687,1.36667,8.1345,4.47864,0.0,1.92257,6.36323,2.78394
Ca_00320,XLOC_000348,19.2235,7.09006,0.0,0.0,23.752,7.45454,0.0,0.0
Ca_00326,XLOC_000354,0.0,3.25718,13.8353,12.6515,1.00175,5.98655,25.1855,13.8864
Ca_00327,XLOC_001943,11.5076,9.24463,70.0638,90.2838,15.6507,22.5044,90.6176,118.205
Ca_00347,XLOC_001955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00347,XLOC_001956,7.9566,6.41307,9.95745,5.95052,8.11817,7.34501,9.94459,7.7135
Ca_00353,XLOC_000367,14.4481,21.183,5.72059,5.76322,23.2942,19.7799,5.9772,9.33986
Ca_00359,XLOC_000371,2.05414,3.6356,5.90771,14.0871,3.14736,21.8016,6.04196,13.051
Ca_00363,XLOC_001964,1.35402,0.0,2.35069,9.33753,1.15645,6.0467,2.65645,8.33843
Ca_00367,XLOC_000376,13.6763,25.8546,9.73325,5.28929,16.0515,4.26041,7.99007,4.45927
Ca_00368,XLOC_000377,9.94127,8.95151,8.86248,5.47786,10.2475,15.6661,5.79658,8.65801
Ca_00370,XLOC_000378,10.1004,5.44816,0.0,0.0,10.8278,0.0,0.0,0.0
Ca_00374,XLOC_000382,1.20908,1.01945,19.5989,8.77956,1.23458,2.26947,21.4175,6.01735
Ca_00375,XLOC_000383,8.63253,6.13858,36.4729,20.4383,10.5651,3.90322,39.1006,23.645
Ca_00383,XLOC_000386,1329.77,1395.33,21.9231,22.6295,2036.28,881.38,25.0297,17.0298
Ca_00384,XLOC_000387,17.8593,55.1092,0.0,1.27119,12.0588,101.799,0.0,2.62423
Ca_00385,XLOC_001974,20.5268,13.4211,4.37067,4.19591,21.4928,8.35143,3.17213,3.79276
Ca_00387,XLOC_001976,0.0,0.0,5.00487,0.0,0.0,0.0,1.67942,0.0
Ca_00391,XLOC_000391,0.0,0.0,3.07194,2.20143,0.0,0.0,4.58142,2.00722
Ca_00392,XLOC_001977,2.72749,0.0,17.6931,5.71451,4.45535,0.0,18.3275,8.43552
Ca_00412,XLOC_000402,22.4188,22.6369,1.90193,2.27308,17.3431,9.92661,4.28062,1.60747
Ca_00414,XLOC_001990,22.6166,10.143,46.5034,134.028,42.5289,27.6824,27.2052,145.391
Ca_00415,XLOC_000403,14.456,10.8835,3.75663,3.94362,17.8118,18.7941,6.63661,4.50177
Ca_00420,XLOC_000405,2.98282,1.69779,142.836,324.759,5.99861,2.22379,187.109,346.246
Ca_00425,XLOC_000409,9.07685,26.5334,28.2101,66.6961,10.8324,15.0751,26.8123,76.9705
Ca_00432,XLOC_002001,1.38972,1.39003,0.0,0.0,0.0,3.8044,2.62021,1.77611
Ca_00435,XLOC_000414,20.3547,5.45725,0.0,0.0,21.9446,15.9232,0.0,0.0
Ca_00441,XLOC_000417,5.13387,34.8669,7.79644,7.93872,3.30988,10.3325,7.74113,7.03471
Ca_00444,XLOC_000420,24.1181,97.2147,19.915,23.2552,22.9891,25.5571,24.3526,24.4846
Ca_00445,XLOC_000421,1.29765,3.13984,0.0,0.0,3.17488,9.46058,0.0,0.0
Ca_00449,XLOC_002008,28.0261,37.8032,0.0,0.0,25.1113,8.29312,0.0,0.0
Ca_00452,XLOC_000423,6.43193,3.70192,2.61104,7.1569,6.95037,71.702,3.59113,4.95191
Ca_00464,XLOC_000429,5.98307,3.73524,10.837,12.7631,5.6596,13.2049,7.52415,10.8786
Ca_00467,XLOC_002016,23.1497,11.6316,24.4098,17.5764,22.6076,14.512,22.0148,19.6139
Ca_00471,XLOC_000434,179.619,259.332,32.7254,33.5646,241.316,187.068,35.8831,33.2555
Ca_00475,XLOC_000437,2.04588,2.32207,0.0,0.0,1.85195,3.6411,0.0,0.0
Ca_00480,XLOC_000440,3.3692,1.3454,0.0,0.0,2.7815,3.69138,0.0,0.0
Ca_00486,XLOC_000444,5.49216,2.3218,7.29825,7.24519,2.61228,4.92166,10.0588,7.42214
Ca_00488,XLOC_002026,2.39546,0.0,4.73109,8.47319,4.07454,1.20226,5.21378,6.03391
Ca_00490,XLOC_000446,1.17211,3.69932,0.0,1.22338,1.68939,4.57719,0.0,0.0
Ca_00497,XLOC_002030,3.14284,1.21019,2.72578,0.0,4.67952,5.04696,2.8428,0.0
Ca_00508,XLOC_002036,2.30312,2.9338,5.62779,9.3673,2.3175,8.0594,7.1009,10.7735
Ca_00512,XLOC_000461,11.3949,24.5848,8.00853,6.63317,8.7565,9.60901,7.66822,5.9863
Ca_00520,XLOC_002041,32.8705,76.7335,0.0,0.0,69.3707,24.037,0.0,3.20811
Ca_00528,XLOC_002045,12.846,23.3254,11.419,18.0032,22.7771,31.7264,11.8331,20.6626
Ca_00535,XLOC_000473,10.0858,7.57419,15.4519,51.042,15.3625,31.2018,12.1453,47.8723
Ca_00536,XLOC_002051,23.2152,17.7541,14.9438,18.6879,31.3253,17.8494,13.2707,17.0757
Ca_00551,XLOC_000480,1.2755,0.0,6.23384,3.89188,0.0,1.02497,6.96676,3.25708
Ca_00565,XLOC_002066,18.8014,60.9341,15.8419,4.47888,21.2283,30.5382,14.9867,6.63128
Ca_00580,XLOC_002077,1655.37,2741.36,71.8043,30.3417,2738.19,1083.29,68.0998,32.656
Ca_00587,XLOC_000493,9.79602,3.63714,11.9128,8.36705,6.83868,5.50968,12.835,8.61048
Ca_00589,XLOC_000494,2.53316,1.90677,3.28573,16.2151,3.11874,18.588,4.59755,16.6224
Ca_00602,XLOC_002090,0.0,0.0,0.0,0.0,1.63496,0.0,0.0,0.0
Ca_00605,XLOC_002093,139.491,393.544,3.19037,4.68909,264.749,28.3863,2.73962,2.15331
Ca_00606,XLOC_002094,5.94442,13.6044,7.4255,10.8228,9.55117,11.0425,8.32323,8.55404
Ca_00611,XLOC_000503,11.0246,40.7702,26.1399,74.9871,14.6247,101.482,29.1125,70.9599
Ca_00612,XLOC_002098,51.5281,51.0965,12.2855,124.733,63.2901,50.2664,25.2144,123.846
Ca_00616,XLOC_000506,3.78254,4.6273,4.78423,5.30237,9.61758,6.54539,3.35443,3.70507
Ca_00619,XLOC_002103,0.0,0.0,26.2592,4.62961,1.08502,1.28839,21.0415,5.26956
Ca_00620,XLOC_002099,2.38263,0.0,9.06463,8.80883,4.48196,2.32479,10.0114,6.08236
Ca_00624,XLOC_000511,39.3861,62.4284,30.7779,29.9105,41.9269,27.6553,32.2858,25.0534
Ca_00630,XLOC_000515,9.48945,6.37123,0.0,2.68021,5.93709,6.00097,5.04499,1.28513
Ca_00636,XLOC_000521,58.4638,102.827,20.7079,36.9719,98.7033,55.0222,25.4628,27.7024
Ca_00641,XLOC_002109,2.70332,2.18453,2.81625,2.13679,2.07584,2.62212,2.76106,0.0
Ca_00643,XLOC_000525,35.8532,415.342,80.4435,30.4699,33.2048,222.95,70.9724,33.982
Ca_00646,XLOC_000528,0.0,0.0,0.0,0.0,0.0,7.03752,0.0,0.0
Ca_00656,XLOC_002115,9.43851,14.0589,33.5446,79.0203,7.22407,46.323,35.0694,80.5599
Ca_00666,XLOC_002120,34.8092,34.1921,17.385,21.9164,41.577,29.3575,18.0498,20.999
Ca_00668,XLOC_002122,1.65906,0.0,0.0,0.0,0.0,4.32843,0.0,0.0
Ca_00669,XLOC_000540,63.2656,55.625,47.4926,66.917,62.1919,40.0725,46.1221,65.8654
Ca_00670,XLOC_002123,12.7798,17.891,19.9436,23.9379,14.8535,10.1823,16.9472,19.5391
Ca_00679,XLOC_002129,43.1973,15.09,22.7507,20.5594,44.3257,10.2063,19.9408,23.2571
Ca_00690,XLOC_000548,34.0183,14.4068,6.54739,1.75103,37.0744,38.1713,3.6443,1.3392
Ca_00693,XLOC_002137,22.2652,22.6202,5.2356,14.3563,36.4727,43.4774,10.9899,13.8112
Ca_00695,XLOC_002139,30.7825,19.7348,25.6717,32.8736,34.334,26.9446,26.311,34.0632
Ca_00701,XLOC_002141,16.6162,172.304,69.465,140.827,10.7957,50.925,71.2377,144.87
Ca_00704,XLOC_007153,10.2683,4.58592,3.375,2.9036,23.6807,11.127,2.06762,3.57275
Ca_00710,XLOC_007156,24.2975,28.2063,41.1713,90.4076,27.9488,32.4017,42.4532,85.1694
Ca_00712,XLOC_007158,5.62588,2.69055,0.0,0.0,8.56269,2.60907,0.0,0.0
Ca_00713,XLOC_007159,8.3915,9.18489,6.33757,7.76781,17.2471,11.6484,8.09322,7.32145
Ca_00716,XLOC_007162,3.40074,2.66946,0.0,0.0,9.23242,5.91933,4.62178,1.96951
Ca_00717,XLOC_007162,3.40074,2.66946,0.0,0.0,9.23242,5.91933,4.62178,1.96951
Ca_00719,XLOC_008642,1.67736,0.0,2.25985,2.22957,0.0,1.78865,1.99265,1.6318
Ca_00730,XLOC_007172,4.64526,4.60514,16.1328,17.8546,5.76515,6.8034,14.6565,21.6759
Ca_00731,XLOC_008649,9.70478,7.46284,26.8098,14.218,7.60435,4.58425,25.4972,13.1944
Ca_00732,XLOC_008649,9.70478,7.46284,26.8098,14.218,7.60435,4.58425,25.4972,13.1944
Ca_00740,XLOC_007176,0.0,0.0,0.0,0.0,0.0,13.5782,0.0,0.0
Ca_00741,XLOC_007177,14.5334,10.3956,11.4335,18.7971,12.7346,15.214,12.4014,18.9328
Ca_00742,XLOC_008654,9.23409,10.5555,7.55117,10.5102,10.0285,4.68613,6.55386,8.42695
Ca_00749,XLOC_007183,243.622,295.02,236.107,223.418,432.736,417.376,252.592,216.29
Ca_00754,XLOC_008661,10.8995,4.21547,10.7215,7.43035,6.63149,5.33671,11.4148,7.50309
Ca_00758,XLOC_007187,28.0135,11.2872,4.19582,1.95318,35.042,18.2258,3.19824,1.84832
Ca_00763,XLOC_008664,40.0469,64.3586,41.1286,49.4738,53.0988,61.4204,41.2783,55.6758
Ca_00766,XLOC_007193,1.91015,1.31443,1.04521,8.06208,7.2938,9.59691,1.78436,8.38229
Ca_00771,XLOC_008669,292.037,398.249,181.799,171.234,504.836,217.292,196.018,158.578
Ca_00772,XLOC_007197,2.1129,3.39968,0.0,1.88762,1.7864,6.0518,1.61164,1.60394
Ca_00779,XLOC_008674,6.38796,9.53272,8.61087,13.8798,8.55651,9.34614,7.14281,14.3521
Ca_00781,XLOC_008675,9.90845,9.53475,10.6138,7.31258,8.22612,15.6335,11.7667,9.25531
Ca_00785,XLOC_008678,22.6583,9.08299,0.0,0.0,29.998,4.2388,0.0,0.0
Ca_00796,XLOC_007209,111.847,120.162,87.4472,68.9745,167.827,132.592,97.3152,76.0057
Ca_00801,XLOC_007212,27.0199,24.4517,2.58552,6.62109,30.0394,11.0825,5.13164,5.55621
Ca_00803,XLOC_007213,2.86818,2.38538,2.34364,2.30541,5.32994,6.30181,1.29938,1.96063
Ca_00808,XLOC_008689,141.278,175.169,10.4826,14.0206,231.699,83.7985,11.2493,14.6813
Ca_00810,XLOC_007215,10.073,9.98813,3.0583,5.60535,21.7778,17.075,5.02027,6.66734
Ca_00812,XLOC_007216,2.48811,3.57416,1.48751,1.38912,3.49325,5.61757,1.53861,1.10051
Ca_00825,XLOC_007226,13.186,9.24044,8.14847,19.9875,16.0778,9.48385,13.3986,19.6167
Ca_00826,XLOC_008697,1.37953,5.81866,1.2647,1.84973,2.52117,1.88049,0.0,5.17512
Ca_00834,XLOC_007231,9.28665,15.189,7.80428,5.42075,9.08294,6.54073,9.40028,9.3324
Ca_00839,XLOC_008702,0.0,2.27649,3.20372,4.64532,0.0,1.21808,1.04434,2.39221
Ca_00843,XLOC_008705,6.78529,90.1507,142.147,419.056,6.03377,151.218,171.632,450.875
Ca_00859,XLOC_007241,34.6096,5.32063,10.6846,13.1079,27.5262,13.2008,14.8949,13.1929
Ca_00869,XLOC_007247,3.7963,3.93062,3.59792,3.75802,2.86942,3.52014,2.90969,3.25005
Ca_00881,XLOC_008725,5.75104,8.13115,2.88842,5.12152,4.36916,16.2411,3.68467,4.63036
Ca_00882,XLOC_008726,54.6852,47.234,0.0,0.0,55.3322,23.0614,0.0,0.0
Ca_00884,XLOC_007254,6.46269,7.82799,7.0685,5.40562,4.6322,10.8154,4.33543,4.4299
Ca_00885,XLOC_008727,1.50284,0.0,0.0,1.42095,3.54363,3.87513,0.0,0.0
Ca_00885,XLOC_007254,6.46269,7.82799,7.0685,5.40562,4.6322,10.8154,4.33543,4.4299
Ca_00890,XLOC_008731,13.6108,0.0,8.4918,132.507,17.7999,25.2906,10.8482,111.898
Ca_00891,XLOC_008731,13.6108,0.0,8.4918,132.507,17.7999,25.2906,10.8482,111.898
Ca_00892,XLOC_008732,70.6061,75.8573,16.3249,35.9237,76.9598,53.5428,16.4934,32.7894
Ca_00893,XLOC_008733,1.32127,2.58238,0.0,1.38576,2.77836,1.95023,0.0,1.04612
Ca_00912,XLOC_008745,47.7152,39.9704,36.7446,39.7299,61.0071,67.5852,40.5458,36.1065
Ca_00927,XLOC_008755,48.8846,38.2873,25.1665,24.7461,58.1885,36.3208,24.4321,25.9269
Ca_00940,XLOC_007276,246.068,272.7,183.299,171.234,357.886,361.619,223.874,186.779
Ca_00942,XLOC_007277,7.53005,6.89216,7.18469,8.60217,7.02215,11.3601,7.97145,9.66206
Ca_00950,XLOC_007280,9.09622,3.11895,113.193,133.171,8.08577,4.17306,124.336,153.242
Ca_00955,XLOC_007285,0.0,0.0,0.0,3.81897,0.0,40.7888,0.0,2.63493
Ca_00961,XLOC_008775,6.92314,7.08057,10.3243,15.6356,13.154,30.7791,8.80543,16.817
Ca_00962,XLOC_007290,250.448,209.121,11.5835,49.5292,296.561,174.633,9.63703,49.1403
Ca_00969,XLOC_007292,79.5615,1252.23,158.901,608.691,88.3449,467.459,193.852,568.366
Ca_00975,XLOC_007295,9.39152,8.5796,2.15896,3.261,17.6079,11.4422,3.23197,1.52625
Ca_00978,XLOC_007297,12.4055,7.8738,1.64071,2.16529,10.3498,3.73843,1.38277,2.11524
Ca_00979,XLOC_008787,34.2348,14.9782,27.1286,94.7712,30.074,33.3755,24.8078,90.7658
Ca_00990,XLOC_007302,7.50942,9.59611,9.95801,9.44369,5.67271,8.10467,8.43493,7.58836
Ca_00991,XLOC_007302,7.50942,9.59611,9.95801,9.44369,5.67271,8.10467,8.43493,7.58836
Ca_00994,XLOC_008795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00997,XLOC_008797,52.4017,66.5893,31.1946,29.2259,43.6366,28.418,36.1693,30.0934
Ca_00999,XLOC_008799,0.0,0.0,13.2241,23.4307,0.0,2.81628,13.9307,21.2935
Ca_01002,XLOC_008801,7.2093,7.3759,4.82595,4.20189,5.39051,13.3874,5.73335,3.90511
Ca_01010,XLOC_007312,6.65645,2.56287,9.08337,18.1847,16.7461,7.8597,6.83748,13.4415
Ca_01011,XLOC_007313,7.96691,9.82984,0.0,2.03819,21.8254,8.16385,2.6445,2.73744
Ca_01015,XLOC_007315,18.3378,19.2198,21.9679,18.5765,30.2041,24.0463,24.1834,18.0552
Ca_01018,XLOC_007318,4.57817,18.5865,12.4168,37.0319,6.97843,31.9668,17.411,41.5961
Ca_01023,XLOC_008811,8.05988,15.8999,1.2776,3.95785,23.0061,9.31209,1.8768,0.0
Ca_01024,XLOC_008811,8.05988,15.8999,1.2776,3.95785,23.0061,9.31209,1.8768,0.0
Ca_01026,XLOC_008813,1.00966,3.41398,1.69086,1.03288,1.18026,23.8666,0.0,0.0
Ca_01036,XLOC_008818,13.3482,23.1167,9.55463,9.54518,10.5886,11.3706,9.34722,10.2287
Ca_01037,XLOC_007327,0.0,0.0,0.0,0.0,0.0,7.53081,0.0,0.0
Ca_01041,XLOC_007330,0.0,0.0,0.0,1.06496,1.17266,3.09551,0.0,0.0
Ca_01042,XLOC_007330,0.0,0.0,0.0,1.06496,1.17266,3.09551,0.0,0.0
Ca_01044,XLOC_008820,7.80474,2.70353,6.38373,5.2051,10.6061,4.09298,6.9996,6.42817
Ca_01050,XLOC_008822,1.55837,1.99444,11.6039,9.93987,3.24201,6.7874,11.1767,9.96535
Ca_01052,XLOC_008823,0.0,0.0,0.0,1.61741,0.0,1.7484,0.0,0.0
Ca_01053,XLOC_007337,3.26657,0.0,2.43946,7.77778,2.60366,2.44096,2.58926,9.22918
Ca_01055,XLOC_007338,5.31679,1.83627,0.0,0.0,7.83467,5.23638,0.0,0.0
Ca_01056,XLOC_007339,12.8708,6.81877,1.27399,8.06919,20.0954,27.1445,1.11904,7.44289
Ca_01062,XLOC_007340,136.46,60.5304,75.5929,280.735,138.183,133.192,87.9773,276.899
Ca_01062,XLOC_008829,213.741,86.266,150.723,372.062,170.971,203.612,158.507,418.757
Ca_01063,XLOC_008829,213.741,86.266,150.723,372.062,170.971,203.612,158.507,418.757
Ca_01068,XLOC_007343,3.80903,1.49069,0.0,0.0,3.89285,4.62605,0.0,1.47551
Ca_01069,XLOC_007343,3.80903,1.49069,0.0,0.0,3.89285,4.62605,0.0,1.47551
Ca_01070,XLOC_007344,2.19129,0.0,35.4793,87.8715,4.15887,1.60252,38.2706,65.5718
Ca_01072,XLOC_008833,4.78275,0.0,2.30834,0.0,10.4013,1.30668,2.68068,0.0
Ca_01073,XLOC_007347,226.829,821.19,48.5284,110.199,276.638,534.995,65.1945,110.802
Ca_01084,XLOC_007354,53.2193,76.235,40.6417,67.349,76.0365,51.8561,46.1837,66.7988
Ca_01087,XLOC_008839,16.6074,17.5108,13.2025,16.1914,26.1489,32.7471,11.5746,18.9398
Ca_01097,XLOC_008845,0.0,0.0,0.0,0.0,0.0,4.70925,0.0,0.0
Ca_01098,XLOC_008846,0.0,0.0,0.0,0.0,0.0,5.56015,0.0,0.0
Ca_01114,XLOC_007371,18.074,18.2013,30.7104,43.4924,23.7231,24.4114,31.9921,40.7976
Ca_01116,XLOC_007373,6.9776,4.02509,2.14433,3.3978,9.23129,20.2671,2.87401,3.31032
Ca_01123,XLOC_007378,0.0,0.0,0.0,0.0,0.0,6.78396,0.0,0.0
Ca_01127,XLOC_007380,15.8496,48.2228,61.0463,202.385,18.5822,37.2839,63.776,218.429
Ca_01130,XLOC_007384,3.69146,1.89455,0.0,0.0,3.20921,3.35674,0.0,0.0
Ca_01131,XLOC_007386,84.398,84.8735,47.1249,59.5661,111.847,182.608,53.3838,58.3623
Ca_01138,XLOC_008859,111.953,132.42,94.2547,115.876,170.01,192.289,117.407,115.996
Ca_01140,XLOC_007392,51.8874,30.4594,134.015,385.37,52.5242,52.6043,134.878,428.14
Ca_01142,XLOC_007393,5.85453,16.9188,5.40418,7.93913,12.0146,12.2894,3.96982,7.0068
Ca_01149,XLOC_008870,88.98,98.8803,31.5534,38.5415,119.91,65.1799,25.2766,38.1338
Ca_01153,XLOC_008874,15.5363,55.1821,17.2478,11.9362,11.8911,13.6831,15.7319,13.0002
Ca_01154,XLOC_007394,6.7896,13.243,5.4379,4.01674,8.20624,42.5899,5.2563,4.16874
Ca_01159,XLOC_008878,3.9081,2.06172,4.39089,5.23141,1.81068,4.60843,3.99323,4.67695
Ca_01162,XLOC_008881,20.8024,20.371,15.4754,10.9766,16.0651,14.0467,15.6526,10.5163
Ca_01165,XLOC_008882,1.51021,0.0,0.0,1.34399,1.23607,1.60462,0.0,0.0
Ca_01180,XLOC_008895,5.97031,15.5937,28.5243,58.4539,6.55686,16.4031,33.2539,57.7207
Ca_01191,XLOC_008901,18.0417,17.2202,0.0,0.0,41.5459,9.81817,1.14672,3.16162
Ca_01192,XLOC_008902,32.4087,75.437,63.3516,323.939,74.633,127.878,72.4926,372.645
Ca_01194,XLOC_007405,97.1139,89.1901,84.238,136.017,113.891,134.259,79.8928,123.064
Ca_01210,XLOC_007413,6.12032,8.0423,120.513,113.719,4.01511,12.8203,114.792,109.265
Ca_01212,XLOC_007413,6.12032,8.0423,120.513,113.719,4.01511,12.8203,114.792,109.265
Ca_01216,XLOC_008918,14.2391,23.096,19.7842,17.8488,14.857,21.9336,22.2901,24.7797
Ca_01219,XLOC_008920,15.9471,10.64,11.0417,7.57228,12.6634,10.8694,10.0971,7.29753
Ca_01224,XLOC_007418,40.3156,55.8331,1.72794,1.6264,74.4805,25.0185,2.67468,1.51409
Ca_01227,XLOC_008925,10.4933,8.67171,7.2177,8.41695,12.7994,8.99452,6.58877,7.69149
Ca_01230,XLOC_008927,8.68638,10.4846,13.0813,41.5331,13.5558,13.0374,15.3171,38.4777
Ca_01234,XLOC_007422,19.1526,57.402,40.8562,500.826,27.1518,43.8724,43.1062,503.453
Ca_01237,XLOC_007424,11.0956,14.03,33.6632,68.6588,9.58096,147.536,40.7271,63.9685
Ca_01238,XLOC_007424,11.0956,14.03,33.6632,68.6588,9.58096,147.536,40.7271,63.9685
Ca_01241,XLOC_008931,2.74992,0.0,0.0,0.0,3.09995,0.0,0.0,0.0
Ca_01243,XLOC_008932,14.0508,10.2784,1.73985,1.44795,14.218,3.15639,1.57844,0.0
Ca_01247,XLOC_007430,3.17023,8.31061,0.0,1.26367,2.83425,18.2485,0.0,2.17728
