Ca_ID,XLOC_ID,92944_AFL_C,92944_AFL_S,92944_AFR_C,92944_AFR_S,92944_BFL_C,92944_BFL_S,92944_BFR_C,92944_BFR_S
Ca_00347,XLOC_001955,0.0,0.0,0.0,13.5629,1.12755,0.0,0.0,0.0
Ca_00347,XLOC_001956,14.0496,7.11403,0.0,23.7283,9.13446,13.3768,13.2031,7.87419
Ca_00353,XLOC_000367,15.5894,10.8105,0.0,0.0,22.0824,12.5582,10.1369,5.15769
Ca_00359,XLOC_000371,0.0,2.483,0.0,0.0,3.17656,1.54842,5.75005,6.0885
Ca_00363,XLOC_001964,0.0,0.0,0.0,17.9691,0.0,0.0,1.17341,12.8368
Ca_00367,XLOC_000376,6.22348,28.2742,46.8011,0.0,12.8438,5.19302,7.28276,2.84198
Ca_00368,XLOC_000377,8.73237,10.5505,0.0,0.0,6.05087,16.2065,4.52137,5.11092
Ca_00370,XLOC_000378,8.41691,2.49946,0.0,0.0,9.03379,7.24651,0.0,0.0
Ca_00374,XLOC_000382,2.16706,3.79057,94.5817,22.2257,3.12097,2.7517,32.158,23.5831
Ca_00375,XLOC_000383,6.06495,2.39284,28.7177,26.0287,9.69152,1.90226,21.005,9.53555
Ca_00383,XLOC_000386,1205.08,400.922,0.0,0.0,984.531,1022.86,13.1934,6.72113
Ca_00384,XLOC_000387,1.12598,1.89974,57.9629,0.0,6.06791,20.8762,2.75396,0.0
Ca_00385,XLOC_001974,27.2072,6.36787,24.3961,0.0,22.1632,11.9359,2.82476,2.58769
Ca_00387,XLOC_001976,0.0,0.0,0.0,0.0,0.0,0.0,4.76056,8.77251
Ca_00391,XLOC_000391,2.59456,1.93134,0.0,0.0,9.57019,0.0,7.00332,7.48227
Ca_00392,XLOC_001977,0.0,0.0,0.0,0.0,2.08205,0.0,4.57742,6.79807
Ca_00412,XLOC_000402,12.0423,11.0409,0.0,0.0,18.6177,7.3225,6.02341,0.0
Ca_00414,XLOC_001990,36.6393,8.66271,0.0,0.0,24.2663,50.3385,27.2402,65.3613
Ca_00415,XLOC_000403,23.0087,6.47075,0.0,0.0,21.5619,11.949,6.28957,3.96153
Ca_00420,XLOC_000405,3.23776,2.07174,114.507,186.412,5.78019,2.88548,120.682,323.038
Ca_00425,XLOC_000409,4.53126,15.6296,56.0832,209.561,6.44564,12.8601,53.4613,11.6424
Ca_00432,XLOC_002001,6.5929,1.51843,0.0,0.0,4.39471,6.24002,1.42124,0.0
Ca_00435,XLOC_000414,10.0282,9.36632,0.0,0.0,15.0108,6.80498,0.0,0.0
Ca_00441,XLOC_000417,3.57401,35.3945,27.3152,24.9127,4.27169,6.7136,7.48569,8.43309
Ca_00444,XLOC_000420,11.3893,68.3435,72.9873,88.0688,18.7759,18.1484,19.031,29.1042
Ca_00445,XLOC_000421,17.755,7.76649,0.0,0.0,9.94986,9.83384,1.11021,1.45615
Ca_00449,XLOC_002008,1.67411,61.1159,0.0,0.0,13.562,12.8072,0.0,0.0
Ca_00452,XLOC_000423,3.86634,1.21306,0.0,0.0,4.68519,3.13269,1.75017,12.5753
Ca_00464,XLOC_000429,1.25383,5.1616,26.474,0.0,10.1865,5.37699,24.3594,13.2485
Ca_00467,XLOC_002016,23.4088,16.77,20.7834,11.02,20.4115,21.4363,23.5369,18.1335
Ca_00471,XLOC_000434,170.317,183.594,238.904,8.77879,226.739,145.53,43.5269,14.9486
Ca_00475,XLOC_000437,11.5331,2.60777,0.0,0.0,2.8875,6.94152,1.20302,0.0
Ca_00480,XLOC_000440,6.05118,0.0,0.0,0.0,3.25905,8.72902,0.0,0.0
Ca_00486,XLOC_000444,4.90433,5.88286,10.0271,0.0,4.41215,6.45379,8.6746,8.62148
Ca_00488,XLOC_002026,0.0,2.43817,0.0,0.0,5.95529,1.28254,8.33988,9.82467
Ca_00490,XLOC_000446,7.98184,1.40961,0.0,0.0,1.50042,4.33975,0.0,0.0
Ca_00497,XLOC_002030,0.0,1.16429,53.1792,0.0,2.39804,0.0,2.44411,0.0
Ca_00508,XLOC_002036,5.81775,4.74061,90.3813,11.0222,2.33759,3.64564,6.97691,9.43576
Ca_00512,XLOC_000461,10.266,24.1616,28.9011,41.1233,7.81191,14.5249,6.33209,4.74552
Ca_00520,XLOC_002041,17.9264,14.1112,0.0,0.0,41.381,15.7807,0.0,0.0
Ca_00528,XLOC_002045,46.0373,10.9556,0.0,0.0,15.9356,28.7952,7.83609,11.5945
Ca_00535,XLOC_000473,6.02395,3.67912,55.274,55.8915,16.0793,24.4157,21.28,31.2457
Ca_00536,XLOC_002051,19.5467,13.8547,0.0,41.3271,23.4185,20.2607,8.95031,14.3071
Ca_00551,XLOC_000480,0.0,0.0,0.0,0.0,1.63715,2.91295,8.15986,2.10295
Ca_00565,XLOC_002066,22.2797,23.0945,0.0,0.0,21.5473,31.7328,9.9611,4.47318
Ca_00580,XLOC_002077,2267.51,1380.38,542.652,35.4317,1569.35,1628.38,45.292,18.9203
Ca_00587,XLOC_000493,8.62109,4.7647,0.0,4.74404,8.66208,5.69664,11.6325,9.6382
Ca_00589,XLOC_000494,2.04206,1.86814,53.8805,24.5832,2.57885,1.34779,2.92571,9.38165
Ca_00602,XLOC_002090,0.0,20.3142,0.0,0.0,3.01656,7.88704,0.0,0.0
Ca_00605,XLOC_002093,110.048,716.131,0.0,0.0,219.487,75.8611,3.70453,1.97564
Ca_00606,XLOC_002094,18.2981,22.784,0.0,21.7995,13.3147,20.0597,13.7895,11.7917
Ca_00611,XLOC_000503,1.80277,15.8913,252.031,387.248,8.76361,37.4479,17.3795,103.063
Ca_00612,XLOC_002098,10.7071,10.1113,0.0,0.0,46.3472,79.0976,9.98091,29.4654
Ca_00616,XLOC_000506,10.75,5.70255,0.0,0.0,9.00414,7.00646,5.05116,4.59611
Ca_00619,XLOC_002103,1.17638,0.0,0.0,0.0,2.38684,0.0,17.1512,3.95954
Ca_00620,XLOC_002099,3.92156,0.0,0.0,0.0,7.87828,1.43461,13.1437,8.69517
Ca_00624,XLOC_000511,23.3242,38.7014,20.6334,88.7922,36.1015,25.0933,31.162,31.6165
Ca_00630,XLOC_000515,27.0824,4.75951,0.0,0.0,6.09417,14.7925,5.75324,12.3676
Ca_00636,XLOC_000521,73.5841,79.6984,7.50416,11.0157,90.9179,60.4321,26.9625,22.9106
Ca_00641,XLOC_002109,6.76654,3.2245,0.0,0.0,3.4124,5.16944,2.68837,1.26757
Ca_00643,XLOC_000525,43.6018,171.137,365.478,45.9715,53.1615,249.641,72.5247,82.5882
Ca_00646,XLOC_000528,9.86041,1.41265,0.0,0.0,0.0,2.31517,0.0,0.0
Ca_00656,XLOC_002115,4.05894,10.01,100.215,188.6,8.12197,12.9434,37.0292,45.3077
Ca_00666,XLOC_002120,53.4115,39.8189,21.5328,28.969,43.6537,45.0261,19.129,21.6992
Ca_00668,XLOC_002122,5.23279,1.72349,0.0,0.0,2.92013,4.29356,0.0,0.0
Ca_00669,XLOC_000540,69.0013,58.6197,18.546,99.0788,70.3079,48.3365,62.2093,62.2311
Ca_00670,XLOC_002123,16.2865,16.3613,0.0,38.6492,21.7148,19.1695,22.5842,22.7992
Ca_00679,XLOC_002129,31.662,34.4231,0.0,0.0,59.6634,8.72513,21.2882,17.9021
Ca_00690,XLOC_000548,39.7367,23.0192,0.0,57.7159,46.799,47.6656,9.18833,2.79115
Ca_00693,XLOC_002137,72.4541,17.3524,18.9168,0.0,40.7163,40.3323,8.47614,12.9892
Ca_00695,XLOC_002139,43.7296,21.648,65.8001,13.0116,49.3719,30.4672,28.8301,89.6388
Ca_00701,XLOC_002141,6.49325,51.7018,195.58,173.256,15.3067,30.1427,111.136,35.6893
Ca_00704,XLOC_007153,21.8179,6.8707,0.0,0.0,18.3151,12.9185,4.7085,1.53187
Ca_00710,XLOC_007156,32.9524,27.3104,0.0,18.559,39.3911,32.7169,31.9128,71.8427
Ca_00712,XLOC_007158,4.08209,1.92427,0.0,0.0,7.23024,1.25389,0.0,0.0
Ca_00713,XLOC_007159,12.8678,18.3403,27.9527,24.1597,14.681,11.5651,7.73586,7.90448
Ca_00716,XLOC_007162,19.9255,3.28685,0.0,0.0,7.05655,23.3532,1.53724,0.0
Ca_00717,XLOC_007162,19.9255,3.28685,0.0,0.0,7.05655,23.3532,1.53724,0.0
Ca_00719,XLOC_008642,4.80637,1.19848,21.2274,0.0,3.33363,3.03643,3.32405,0.0
Ca_00730,XLOC_007172,2.42382,3.986,0.0,0.0,4.53838,5.63575,15.2717,44.126
Ca_00731,XLOC_008649,7.43523,5.8343,30.9563,17.1806,6.66694,6.25192,6.09161,4.98099
Ca_00732,XLOC_008649,7.43523,5.8343,30.9563,17.1806,6.66694,6.25192,6.09161,4.98099
Ca_00740,XLOC_007176,13.227,2.6093,0.0,0.0,3.29475,5.65997,0.0,0.0
Ca_00741,XLOC_007177,12.9438,14.7782,23.0107,46.869,12.4518,15.2593,12.8662,15.5106
Ca_00742,XLOC_008654,6.36374,7.76372,0.0,6.47253,9.2224,6.35406,5.48074,5.88333
Ca_00749,XLOC_007183,709.111,214.468,285.634,118.698,452.138,648.578,220.413,264.096
Ca_00754,XLOC_008661,10.8301,5.27671,0.0,0.0,7.87784,11.898,12.3724,3.60432
Ca_00758,XLOC_007187,23.1044,31.5288,0.0,0.0,34.2045,17.3675,4.45408,2.50009
Ca_00763,XLOC_008664,103.407,71.7687,246.24,34.7673,63.0792,70.9507,53.1386,64.0841
Ca_00766,XLOC_007193,1.73443,3.21854,0.0,0.0,5.4884,3.65054,3.74963,3.86283
Ca_00771,XLOC_008669,276.235,329.295,122.902,91.1048,389.89,275.627,165.745,184.157
Ca_00772,XLOC_007197,8.63721,4.3417,0.0,0.0,3.63348,7.76067,0.0,0.0
Ca_00779,XLOC_008674,14.4624,8.53443,0.0,20.2522,8.41879,10.2807,10.017,10.4328
Ca_00781,XLOC_008675,23.5832,8.82332,0.0,28.2511,10.9624,23.7926,12.5831,8.13058
Ca_00785,XLOC_008678,13.139,3.26864,0.0,0.0,28.6219,4.91882,0.0,0.0
Ca_00796,XLOC_007209,196.579,76.7649,689.029,37.3437,151.642,149.467,91.6196,101.879
Ca_00801,XLOC_007212,18.6011,21.5769,0.0,15.5319,29.9015,10.5373,6.71588,6.13539
Ca_00803,XLOC_007213,14.6341,5.31321,0.0,0.0,7.83003,12.1806,1.78462,1.80605
Ca_00808,XLOC_008689,223.616,136.726,40.7284,0.0,159.353,179.208,14.9808,7.92951
Ca_00810,XLOC_007215,31.3495,6.81611,0.0,0.0,13.3503,14.3697,4.6037,4.62979
Ca_00812,XLOC_007216,12.8824,3.46475,12.9836,0.0,4.59445,11.1553,1.29249,0.0
Ca_00825,XLOC_007226,20.8026,14.4835,8.83193,106.343,16.5633,12.0212,13.9623,17.255
Ca_00826,XLOC_008697,5.82496,4.60551,0.0,0.0,3.1059,3.0006,0.0,1.67652
Ca_00834,XLOC_007231,4.70581,22.2274,22.3176,0.0,7.96092,5.33642,8.06964,8.96199
Ca_00839,XLOC_008702,0.0,0.0,0.0,95.8822,3.60716,0.0,6.80448,2.23132
Ca_00843,XLOC_008705,1.03184,33.8136,438.293,1154.43,8.07467,24.0472,293.919,177.568
Ca_00859,XLOC_007241,8.27927,4.75359,19.8505,36.8662,31.0451,17.5714,13.3095,13.0874
Ca_00869,XLOC_007247,3.808,4.32584,9.02798,15.6731,2.79629,4.23592,2.8497,3.67999
Ca_00881,XLOC_008725,42.4703,8.12165,0.0,0.0,11.25,20.0832,3.08768,3.77211
Ca_00882,XLOC_008726,23.4482,95.2696,0.0,0.0,49.1346,18.2074,0.0,0.0
Ca_00884,XLOC_007254,22.674,5.25493,0.0,0.0,7.96024,14.0668,2.79108,2.03054
Ca_00885,XLOC_008727,6.19012,1.41126,0.0,0.0,3.95878,5.41579,0.0,0.0
Ca_00885,XLOC_007254,22.674,5.25493,0.0,0.0,7.96024,14.0668,2.79108,2.03054
Ca_00890,XLOC_008731,3.01958,1.75333,79.979,120.277,11.6783,22.1468,11.1284,108.245
Ca_00891,XLOC_008731,3.01958,1.75333,79.979,120.277,11.6783,22.1468,11.1284,108.245
Ca_00892,XLOC_008732,98.1219,54.0788,0.0,0.0,62.6838,79.6374,22.1661,32.3558
Ca_00893,XLOC_008733,2.10875,2.2142,0.0,0.0,2.77144,0.0,0.0,2.13911
Ca_00912,XLOC_008745,71.6506,46.9271,0.0,34.3834,51.3246,67.5157,42.1419,46.2573
Ca_00927,XLOC_008755,44.9905,44.4048,0.0,41.3063,60.7249,28.5718,46.8264,26.641
Ca_00940,XLOC_007276,622.348,222.108,258.873,48.0965,377.182,562.084,198.992,229.11
Ca_00942,XLOC_007277,11.5073,9.31362,9.52216,8.42182,9.24238,10.3474,7.39334,8.7165
Ca_00950,XLOC_007280,7.49388,1.78502,0.0,132.379,10.1624,4.36942,111.614,191.187
Ca_00955,XLOC_007285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48451
Ca_00961,XLOC_008775,6.09828,6.43118,18.8377,0.0,11.8338,6.62577,8.90148,18.8179
Ca_00962,XLOC_007290,130.467,115.035,0.0,0.0,223.147,78.8243,36.9981,12.9977
Ca_00969,XLOC_007292,55.9799,677.706,462.766,234.726,144.189,238.924,360.999,103.499
Ca_00975,XLOC_007295,25.2848,15.3969,0.0,0.0,81.8707,7.60351,1.12562,4.5747
Ca_00978,XLOC_007297,9.15687,6.74495,11.8165,0.0,6.90876,25.9597,2.40241,1.65184
Ca_00979,XLOC_008787,21.6024,11.9402,23.6015,78.8571,27.6005,8.79731,58.8604,71.5469
Ca_00990,XLOC_007302,7.74297,8.52917,58.5555,26.2145,7.87285,11.5008,6.58992,10.2472
Ca_00991,XLOC_007302,7.74297,8.52917,58.5555,26.2145,7.87285,11.5008,6.58992,10.2472
Ca_00994,XLOC_008795,2.81947,0.0,0.0,0.0,6.31409,0.0,0.0,0.0
Ca_00997,XLOC_008797,37.4025,77.6721,103.129,14.743,36.0188,33.3921,26.2301,25.5437
Ca_00999,XLOC_008799,11.2402,9.04385,0.0,56.7422,29.1285,36.5337,96.3016,46.3344
Ca_01002,XLOC_008801,18.6595,7.12299,0.0,12.5798,7.92389,23.168,3.82248,1.92094
Ca_01010,XLOC_007312,8.80264,3.43486,0.0,0.0,9.17119,11.0397,4.97931,7.6519
Ca_01011,XLOC_007313,35.2074,8.67068,0.0,0.0,20.1058,20.7742,0.0,2.29478
Ca_01015,XLOC_007315,30.5987,18.2557,32.5462,49.2503,26.3097,22.0694,22.1384,21.5466
Ca_01018,XLOC_007318,0.0,8.44945,94.3432,82.5202,3.45093,7.86429,21.3397,26.5305
Ca_01023,XLOC_008811,28.6607,7.06295,0.0,13.4801,19.8965,14.1219,5.38385,1.89729
Ca_01024,XLOC_008811,28.6607,7.06295,0.0,13.4801,19.8965,14.1219,5.38385,1.89729
Ca_01026,XLOC_008813,0.0,5.22969,19.1502,0.0,1.39385,0.0,13.0042,0.0
Ca_01036,XLOC_008818,12.7519,24.5794,30.0008,43.9657,11.9279,11.6782,11.3949,7.80207
Ca_01037,XLOC_007327,3.36439,1.03977,0.0,0.0,0.0,1.53255,0.0,0.0
Ca_01041,XLOC_007330,16.1107,8.46923,0.0,0.0,57.597,0.0,0.0,0.0
Ca_01042,XLOC_007330,16.1107,8.46923,0.0,0.0,57.597,0.0,0.0,0.0
Ca_01044,XLOC_008820,17.8445,2.77515,0.0,0.0,15.9853,8.92178,4.98475,5.44672
Ca_01050,XLOC_008822,2.2468,2.40999,0.0,26.5909,3.59672,3.9436,12.8938,16.754
Ca_01052,XLOC_008823,0.0,0.0,0.0,0.0,0.0,4.99635,0.0,0.0
Ca_01053,XLOC_007337,4.38924,1.83945,0.0,0.0,4.9093,4.03808,2.46236,1.54857
Ca_01055,XLOC_007338,5.64881,2.45274,0.0,0.0,8.99169,6.88244,0.0,0.0
Ca_01056,XLOC_007339,10.432,2.44098,0.0,0.0,13.6408,16.2839,5.3952,2.65858
Ca_01062,XLOC_007340,65.2204,38.7425,71.9081,0.0,137.682,41.4548,129.111,146.483
Ca_01062,XLOC_008829,66.3206,55.5121,0.0,130.734,201.308,47.5321,236.97,249.887
Ca_01063,XLOC_008829,66.3206,55.5121,0.0,130.734,201.308,47.5321,236.97,249.887
Ca_01068,XLOC_007343,2.49053,1.56772,0.0,0.0,3.57402,1.97212,0.0,0.0
Ca_01069,XLOC_007343,2.49053,1.56772,0.0,0.0,3.57402,1.97212,0.0,0.0
Ca_01070,XLOC_007344,1.75067,1.20826,82.9495,87.0082,1.95095,0.0,41.7978,182.602
Ca_01072,XLOC_008833,6.5351,0.0,31.1046,0.0,7.11777,2.74412,2.75206,0.0
Ca_01073,XLOC_007347,100.707,648.332,1389.53,135.754,228.456,252.627,123.915,32.5607
Ca_01084,XLOC_007354,90.5022,40.4892,29.3027,6.7055,71.3744,77.0592,42.1887,55.0351
Ca_01087,XLOC_008839,50.3832,18.1877,0.0,44.0595,32.4587,33.0322,9.87843,16.8838
Ca_01097,XLOC_008845,0.0,0.0,0.0,0.0,0.0,1.45074,0.0,0.0
Ca_01098,XLOC_008846,1.25291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01114,XLOC_007371,31.0158,18.4686,85.4425,7.24292,23.7748,29.2782,29.6553,36.515
Ca_01116,XLOC_007373,11.0161,6.00969,29.1132,0.0,12.3715,5.47711,1.76703,2.4342
Ca_01123,XLOC_007378,3.66694,1.51223,0.0,0.0,0.0,1.74696,0.0,0.0
Ca_01127,XLOC_007380,18.66,119.56,22.7847,80.2767,20.178,24.6659,48.2492,100.509
Ca_01130,XLOC_007384,7.08955,1.38621,0.0,0.0,20.376,1.31318,0.0,0.0
Ca_01131,XLOC_007386,93.333,68.6484,179.602,91.8878,116.848,95.9384,90.9653,68.512
Ca_01138,XLOC_008859,271.583,115.312,72.1741,0.0,148.632,305.776,72.7102,107.993
Ca_01140,XLOC_007392,32.0279,19.2781,0.0,141.718,39.515,80.7818,82.7836,234.045
Ca_01142,XLOC_007393,18.9385,9.21265,2.13837,0.0,15.7317,11.1774,4.96581,8.08919
Ca_01149,XLOC_008870,138.102,81.4997,0.0,28.1815,95.6949,102.25,22.3413,33.1015
Ca_01153,XLOC_008874,4.40988,27.4751,201.377,248.096,11.0104,9.14752,14.1824,24.0927
Ca_01154,XLOC_007394,47.4801,15.1444,0.0,0.0,14.9975,37.0651,5.44427,3.88224
Ca_01159,XLOC_008878,8.97143,4.77556,0.0,9.27697,4.15336,6.25899,4.59083,6.67771
Ca_01162,XLOC_008881,12.5688,23.3504,0.0,12.4867,15.93,14.2313,14.1308,8.53986
Ca_01165,XLOC_008882,6.59564,2.64557,0.0,0.0,1.68029,4.40374,2.27234,0.0
Ca_01180,XLOC_008895,2.6578,15.4397,168.351,93.3659,7.52479,7.95094,46.7293,28.3152
Ca_01191,XLOC_008901,57.2398,12.4297,0.0,0.0,39.259,11.6284,2.19382,1.23396
Ca_01192,XLOC_008902,39.6746,36.5558,185.695,178.766,53.102,48.1867,53.8598,217.387
Ca_01194,XLOC_007405,318.943,73.4175,0.0,61.9297,157.965,317.693,108.004,57.8923
Ca_01210,XLOC_007413,10.2639,9.75737,70.4911,13.7192,7.19987,11.0489,88.5324,131.951
Ca_01212,XLOC_007413,10.2639,9.75737,70.4911,13.7192,7.19987,11.0489,88.5324,131.951
Ca_01216,XLOC_008918,13.808,33.1817,41.4394,9.80233,15.6783,17.9848,23.152,25.7043
Ca_01219,XLOC_008920,6.63278,18.1458,17.8409,0.0,11.5066,7.99181,9.10976,11.1079
Ca_01224,XLOC_007418,59.4652,34.7488,0.0,0.0,41.851,46.3045,1.90776,1.96897
Ca_01227,XLOC_008925,9.08737,9.74554,10.1809,0.0,10.3688,6.52266,8.23286,8.73561
Ca_01230,XLOC_008927,16.3117,13.633,76.5118,31.7785,16.3625,7.27483,23.2087,94.7031
Ca_01234,XLOC_007422,8.61029,11.2389,235.441,37.8717,19.1554,38.2363,30.1045,196.11
Ca_01237,XLOC_007424,9.51586,15.4832,0.0,48.8501,10.3543,9.64744,56.584,63.3269
Ca_01238,XLOC_007424,9.51586,15.4832,0.0,48.8501,10.3543,9.64744,56.584,63.3269
Ca_01241,XLOC_008931,3.53558,0.0,0.0,0.0,3.83227,1.65453,0.0,0.0
Ca_01243,XLOC_008932,14.4008,8.5132,0.0,0.0,11.3727,10.0008,0.0,0.0
Ca_01247,XLOC_007430,18.0935,14.3327,54.8597,0.0,13.9421,20.3201,1.78639,1.52575
Ca_01256,XLOC_007433,11.7241,26.098,0.0,0.0,20.1919,9.72291,11.6324,7.81309
