Ca_ID,XLOC_ID,5912_AFL_C,5912_AFL_S,5912_AFR_C,5912_AFR_S,5912_BFL_C,5912_BFL_S,5912_BFR_C,5912_BFR_S
Ca_00129,XLOC_000239,8.75001,7.58382,8.68466,10.0179,8.23554,9.35945,8.67542,9.58801
Ca_00132,XLOC_000242,47.081,16.5881,20.9358,23.2234,64.0879,18.9846,18.9778,23.1587
Ca_00133,XLOC_001849,20.4602,16.9393,63.1577,36.7962,17.2173,17.1633,68.8652,42.4328
Ca_00136,XLOC_000243,7.03746,13.8518,9.70687,3.99119,9.40961,13.4226,9.41658,5.35685
Ca_00160,XLOC_001863,20.8212,0.0,36.1426,9.77631,17.8545,18.5613,46.5695,15.255
Ca_00165,XLOC_001866,0.0,0.0,28.2513,44.4971,0.0,1.12691,27.0913,39.2673
Ca_00169,XLOC_000262,3.232,13.7669,5.76319,5.78332,8.0969,11.8,5.63226,5.74118
Ca_00175,XLOC_001871,26.4286,38.5182,43.0461,73.6505,46.6362,37.8067,43.2121,73.8123
Ca_00180,XLOC_000270,2.43628,2.41878,0.0,2.22237,10.406,7.25495,2.3104,3.41327
Ca_00186,XLOC_000274,0.0,0.0,8.17363,6.66465,0.0,0.0,7.8183,4.95987
Ca_00195,XLOC_000281,0.0,0.0,15.561,1.53003,0.0,0.0,15.3129,0.0
Ca_00196,XLOC_000282,38.1642,10.7438,5.10401,0.0,170.383,5.75051,2.22703,0.0
Ca_00214,XLOC_000294,2.94443,6.48157,3.12234,3.78855,1.76915,7.0917,1.68867,3.50846
Ca_00216,XLOC_001888,2.2045,4.99847,342.45,659.672,11.1551,4.99678,329.578,693.278
Ca_00224,XLOC_000298,14.3567,23.1123,18.6326,23.9847,16.8503,25.784,19.9953,22.0353
Ca_00229,XLOC_000302,0.0,0.0,1.70946,0.0,0.0,0.0,3.50672,1.46253
Ca_00232,XLOC_001896,0.0,0.0,0.0,2.17642,0.0,0.0,0.0,1.00244
Ca_00246,XLOC_000309,7.99945,10.7,6.68506,6.19666,9.1224,10.279,6.16215,6.33801
Ca_00252,XLOC_000310,1.62895,0.0,2.0108,0.0,1.11134,1.20715,1.50305,0.0
Ca_00255,XLOC_000313,39.6224,16.0736,3.11549,4.627,3.96153,13.4038,2.57505,0.0
Ca_00256,XLOC_001908,5.48233,5.6839,13.8436,13.7812,3.59731,6.37388,13.309,17.141
Ca_00270,XLOC_001915,12.3692,10.8456,2.54993,4.19111,4.8124,11.8893,2.86635,0.0
Ca_00276,XLOC_000320,10.8873,9.83019,24.8874,21.7349,18.2856,8.71473,24.2141,23.7092
Ca_00277,XLOC_000320,10.8873,9.83019,24.8874,21.7349,18.2856,8.71473,24.2141,23.7092
Ca_00278,XLOC_001918,1.87324,3.40206,4.23171,1.47902,31.8488,4.23309,4.27116,1.75654
Ca_00286,XLOC_000323,2108.92,1193.29,767.563,565.746,263.77,1023.1,881.48,545.957
Ca_00290,XLOC_000325,31.087,43.6492,28.7973,41.9587,61.8652,55.5784,33.8848,44.5222
Ca_00291,XLOC_000326,6.45303,3.23395,0.0,0.0,3.64659,5.49339,0.0,0.0
Ca_00292,XLOC_000327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00295,XLOC_000329,5.91655,0.0,5.14304,3.6637,2.53283,1.16158,6.30788,3.8866
Ca_00297,XLOC_000331,99.9402,170.236,176.272,225.282,133.54,126.931,216.175,249.022
Ca_00303,XLOC_001931,11.8142,15.4987,17.732,6.17101,13.731,20.2143,17.5333,7.71462
Ca_00304,XLOC_000336,6.29468,14.8261,4.07549,2.96103,17.306,7.98336,4.62982,5.58886
Ca_00307,XLOC_000337,30.8224,28.9943,21.2664,23.0455,19.3384,25.1251,18.1828,20.7137
Ca_00317,XLOC_000346,144.031,170.54,0.0,0.0,113.806,175.809,0.0,0.0
Ca_00318,XLOC_000347,1.44614,0.0,3.94569,2.86458,0.0,1.38695,2.71977,2.12644
Ca_00320,XLOC_000348,7.0817,1.53368,0.0,0.0,1.46481,0.0,2.83379,0.0
Ca_00326,XLOC_000354,0.0,27.8644,13.2788,27.0581,4.46706,4.68861,22.1732,24.2743
Ca_00327,XLOC_001943,8.90988,7.17146,85.5956,96.5337,7.29864,4.80281,80.5918,79.2025
Ca_00347,XLOC_001955,2.49365,0.0,1.215,1.03407,0.0,1.15502,1.4856,0.0
Ca_00347,XLOC_001956,9.26655,11.8735,11.3963,7.54319,5.70623,9.02064,10.3229,8.75011
Ca_00353,XLOC_000367,20.8749,17.659,7.47208,3.67402,18.1599,10.7165,9.00837,4.81026
Ca_00359,XLOC_000371,0.0,3.06965,4.82933,5.80853,5.56134,5.36161,6.74488,7.8616
Ca_00363,XLOC_001964,1.97439,3.01976,5.61024,9.05073,5.13238,1.82284,5.98014,9.3155
Ca_00367,XLOC_000376,9.40332,10.3634,10.6463,5.60863,14.1867,11.1322,13.9476,5.90066
Ca_00368,XLOC_000377,13.794,30.3235,8.14004,7.35214,8.15978,20.0517,8.57934,7.26765
Ca_00370,XLOC_000378,9.88938,0.0,0.0,0.0,0.0,6.35852,0.0,0.0
Ca_00374,XLOC_000382,2.6647,2.18931,35.3541,18.666,2.93919,3.67542,35.9526,18.9628
Ca_00375,XLOC_000383,5.23277,1.96273,32.4614,32.0444,4.71956,4.99679,30.6979,27.4112
Ca_00383,XLOC_000386,1922.0,1743.6,23.3697,19.7896,1198.2,1464.5,31.9243,17.7422
Ca_00384,XLOC_000387,0.0,6.77003,0.0,0.0,2.04941,4.72871,0.0,0.0
Ca_00385,XLOC_001974,22.0285,13.0884,1.95035,2.12866,13.479,10.1693,1.73385,1.96227
Ca_00387,XLOC_001976,0.0,0.0,3.73778,2.18878,0.0,0.0,0.0,2.24795
Ca_00391,XLOC_000391,0.0,0.0,4.01143,4.48192,1.24233,0.0,2.85959,3.77891
Ca_00392,XLOC_001977,2.39431,1.45954,3.56371,3.65555,0.0,0.0,5.86282,3.92797
Ca_00412,XLOC_000402,15.9167,15.1058,11.6361,3.94563,8.97769,15.9397,9.95197,5.87056
Ca_00414,XLOC_001990,46.8988,63.645,72.4639,73.8662,14.6869,44.637,60.5034,60.7907
Ca_00415,XLOC_000403,14.9311,21.8456,10.9494,10.0698,12.6165,19.095,15.3485,8.31517
Ca_00420,XLOC_000405,7.11891,5.55503,120.7,278.507,2.7798,1.48496,145.462,262.826
Ca_00425,XLOC_000409,4.73857,6.19512,28.3162,48.6737,19.0036,6.64484,27.9131,49.6769
Ca_00432,XLOC_002001,3.34273,3.23357,1.49789,1.07846,5.20505,6.02809,2.09188,2.17847
Ca_00435,XLOC_000414,63.2663,26.3027,0.0,0.0,15.1089,24.5987,1.2269,0.0
Ca_00441,XLOC_000417,3.17727,6.40423,7.03584,8.8727,21.8694,6.56038,7.9474,9.31614
Ca_00444,XLOC_000420,18.7709,17.5998,22.1223,25.0691,20.1562,15.2139,22.5716,24.9941
Ca_00445,XLOC_000421,2.73414,1.1877,0.0,0.0,1.65124,1.13186,0.0,0.0
Ca_00449,XLOC_002008,7.32707,16.1931,0.0,0.0,5.62481,18.1044,0.0,0.0
Ca_00452,XLOC_000423,7.71411,3.80096,20.5726,3.52403,17.9576,2.75277,19.7805,3.42589
Ca_00464,XLOC_000429,4.31349,6.88425,12.7253,12.6629,18.3667,4.707,11.3017,11.8939
Ca_00467,XLOC_002016,20.511,22.8559,19.5033,14.2692,19.3346,21.337,20.4336,14.644
Ca_00471,XLOC_000434,158.485,182.365,37.009,24.1257,145.496,185.47,41.3521,26.4504
Ca_00475,XLOC_000437,5.38234,6.31158,1.10297,0.0,4.10446,5.78491,1.14503,1.71205
Ca_00480,XLOC_000440,2.1334,5.64593,0.0,0.0,1.27256,11.1454,0.0,0.0
Ca_00486,XLOC_000444,4.05403,5.76045,9.02632,6.93604,7.46293,6.81404,9.92722,7.55951
Ca_00488,XLOC_002026,2.31583,2.46725,4.69033,2.82445,0.0,3.66621,4.95548,2.3377
Ca_00490,XLOC_000446,4.36767,2.47959,0.0,0.0,4.59634,4.03936,0.0,0.0
Ca_00497,XLOC_002030,1.09919,1.0193,2.74817,1.02589,1.48771,0.0,2.3888,0.0
Ca_00508,XLOC_002036,3.00242,1.76413,13.941,10.5644,7.37416,3.53091,16.257,10.3995
Ca_00512,XLOC_000461,10.2288,9.27722,7.02316,6.5657,12.2186,10.982,8.40682,7.61784
Ca_00520,XLOC_002041,75.2011,25.3214,1.03277,0.0,23.6656,38.6609,1.97267,0.0
Ca_00528,XLOC_002045,19.374,18.4278,10.7957,12.3946,43.7556,34.0382,10.4006,15.724
Ca_00535,XLOC_000473,20.036,17.5325,72.1551,32.6045,6.51143,13.6654,70.4154,34.6384
Ca_00536,XLOC_002051,26.9264,18.2971,13.3814,15.205,19.9897,20.2109,12.233,16.7398
Ca_00551,XLOC_000480,2.29125,1.0542,17.0455,10.8676,0.0,1.90769,18.7324,9.81389
Ca_00565,XLOC_002066,11.2244,32.4918,12.8704,6.23242,31.4199,33.0335,4.81237,3.31619
Ca_00580,XLOC_002077,2352.43,2019.07,71.5163,117.979,2051.91,1952.99,68.3067,125.918
Ca_00587,XLOC_000493,7.29117,5.27905,10.754,10.4176,4.61352,6.45402,10.5185,9.91969
Ca_00589,XLOC_000494,3.03237,3.14456,11.1078,2.95387,2.66935,3.01276,8.79448,2.27655
Ca_00602,XLOC_002090,0.0,3.77757,0.0,0.0,1.3255,3.32831,0.0,0.0
Ca_00605,XLOC_002093,215.632,65.4398,7.63488,4.72601,251.955,45.6853,9.60042,3.13953
Ca_00606,XLOC_002094,12.5491,16.3736,13.8266,14.7054,16.1292,18.8502,12.1095,16.916
Ca_00611,XLOC_000503,38.6911,37.1865,217.608,167.083,1.93226,38.7118,218.424,175.601
Ca_00612,XLOC_002098,137.72,67.6441,49.9883,60.5014,12.7621,83.5653,52.8926,46.9828
Ca_00616,XLOC_000506,3.6318,7.18967,4.20381,2.96198,11.7944,7.76563,4.39609,3.02751
Ca_00619,XLOC_002103,0.0,0.0,9.21654,5.92003,0.0,0.0,9.5285,4.14763
Ca_00620,XLOC_002099,2.63576,2.05123,6.29248,8.11306,0.0,2.43209,6.7208,5.77835
Ca_00624,XLOC_000511,38.4755,24.9694,29.557,30.2837,34.6408,26.5457,25.4305,30.3653
Ca_00630,XLOC_000515,22.7166,13.1821,8.17823,15.4592,20.9832,23.5724,8.49945,10.2155
Ca_00636,XLOC_000521,82.8849,50.7802,19.5587,26.4167,102.659,66.9955,16.5138,35.8705
Ca_00641,XLOC_002109,3.66747,3.70659,1.6449,2.04708,4.99166,4.65073,2.45504,1.18911
Ca_00643,XLOC_000525,43.7888,406.315,39.5046,99.8337,202.641,382.637,50.4986,95.1446
Ca_00646,XLOC_000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00656,XLOC_002115,10.169,14.015,39.8489,78.111,12.8249,15.5007,38.2412,80.107
Ca_00666,XLOC_002120,45.0954,38.4642,21.9916,22.9126,42.0065,35.9028,21.9933,22.3228
Ca_00668,XLOC_002122,1.90082,2.73006,0.0,0.0,3.33097,8.04286,0.0,0.0
Ca_00669,XLOC_000540,69.8623,55.0357,45.621,42.9249,58.5541,53.6575,47.6992,40.0515
Ca_00670,XLOC_002123,18.2697,14.9094,18.0987,22.9189,13.6297,18.7665,23.7837,28.5399
Ca_00679,XLOC_002129,30.5479,8.54648,15.6664,9.21142,57.9683,7.71025,16.7327,9.77305
Ca_00690,XLOC_000548,33.0296,34.2601,10.6415,4.3215,17.9778,38.1626,11.3132,3.26364
Ca_00693,XLOC_002137,39.1958,36.1556,10.4697,17.1111,45.0996,35.0409,11.6785,10.3727
Ca_00695,XLOC_002139,26.5873,35.1263,53.6386,33.5797,29.2132,35.3949,54.237,33.5569
Ca_00701,XLOC_002141,10.951,19.5698,63.2773,133.936,34.4594,18.4249,63.4975,129.276
Ca_00704,XLOC_007153,14.1619,23.9498,7.276,3.88556,9.96447,18.6061,8.00885,4.18002
Ca_00710,XLOC_007156,33.4565,40.5132,40.9867,62.669,46.6485,48.1337,36.0572,64.2122
Ca_00712,XLOC_007158,1.05457,0.0,0.0,0.0,4.13541,1.69082,0.0,0.0
Ca_00713,XLOC_007159,8.13699,12.6093,7.83094,7.60636,12.9147,14.6048,8.82512,6.51208
Ca_00716,XLOC_007162,9.82084,15.0373,8.06282,3.42955,6.51928,13.1215,5.61052,5.23838
Ca_00717,XLOC_007162,9.82084,15.0373,8.06282,3.42955,6.51928,13.1215,5.61052,5.23838
Ca_00719,XLOC_008642,2.63358,2.28569,4.63638,2.34516,1.64332,2.13451,3.82163,3.06428
Ca_00730,XLOC_007172,5.62043,10.3546,15.5393,30.151,9.27113,8.3381,14.6761,26.7863
Ca_00731,XLOC_008649,8.40274,5.32443,5.24904,4.88029,6.57738,4.08493,5.87182,3.96705
Ca_00732,XLOC_008649,8.40274,5.32443,5.24904,4.88029,6.57738,4.08493,5.87182,3.96705
Ca_00740,XLOC_007176,0.0,3.82269,0.0,0.0,3.37552,2.90163,0.0,0.0
Ca_00741,XLOC_007177,13.9471,16.1683,13.2229,13.2704,13.9393,14.5853,14.0339,14.2325
Ca_00742,XLOC_008654,8.36419,6.1542,4.81452,4.64832,7.54391,6.20281,5.43336,5.42216
Ca_00749,XLOC_007183,353.7,827.887,209.622,297.607,399.695,706.075,248.268,296.466
Ca_00754,XLOC_008661,8.92858,12.327,10.5726,6.23137,7.44175,12.1925,11.7089,6.96607
Ca_00758,XLOC_007187,26.0177,28.373,6.37152,2.08403,19.1056,37.2979,7.42838,2.58487
Ca_00763,XLOC_008664,48.1736,74.0386,49.9699,50.3105,114.227,66.899,45.2976,52.5076
Ca_00766,XLOC_007193,3.01995,1.28378,4.64284,1.9262,2.00946,3.94646,3.85843,3.08738
Ca_00771,XLOC_008669,254.578,267.041,137.23,175.025,325.567,287.915,150.186,161.456
Ca_00772,XLOC_007197,5.21744,11.6766,1.53859,1.18707,6.38938,10.0121,1.08056,1.65005
Ca_00779,XLOC_008674,6.8366,11.295,7.10533,13.0003,13.0583,12.7748,9.6358,10.6756
Ca_00781,XLOC_008675,11.4238,26.6598,10.0775,11.2323,15.8628,25.3549,8.62485,8.5531
Ca_00785,XLOC_008678,14.9269,5.04282,0.0,0.0,9.61763,3.80417,0.0,0.0
Ca_00796,XLOC_007209,120.001,195.939,112.254,101.436,110.358,159.883,101.633,113.081
Ca_00801,XLOC_007212,36.8496,17.8211,3.25234,6.27083,23.3335,10.3871,3.09508,4.25349
Ca_00803,XLOC_007213,7.62039,13.6569,2.66506,1.86604,8.08712,10.4282,1.91754,2.5217
Ca_00808,XLOC_008689,230.567,176.915,12.8482,13.4478,194.293,175.8,10.7644,11.351
Ca_00810,XLOC_007215,3.47223,12.7616,3.91334,8.66913,22.1945,24.4582,4.61847,7.84494
Ca_00812,XLOC_007216,5.02575,8.08785,2.44553,1.66651,7.50461,7.86754,2.3845,2.03962
Ca_00825,XLOC_007226,10.1194,23.6998,11.7039,14.5993,10.6048,10.5543,13.1306,17.6065
Ca_00826,XLOC_008697,0.0,1.57184,1.02632,0.0,4.72272,2.00937,0.0,0.0
Ca_00834,XLOC_007231,10.1374,5.05799,6.31922,5.73455,7.90858,6.57567,7.99,6.80243
Ca_00839,XLOC_008702,1.01398,0.0,2.76253,2.86717,1.49611,0.0,1.8273,3.85011
Ca_00843,XLOC_008705,2.80252,7.91838,156.89,337.356,52.8059,4.98043,165.31,351.059
Ca_00859,XLOC_007241,26.6956,21.4733,14.5058,16.4749,8.35816,20.0854,14.5362,16.3441
Ca_00869,XLOC_007247,2.62979,1.73725,3.19377,3.73484,4.0175,3.75484,3.11331,2.93782
Ca_00881,XLOC_008725,14.7524,15.8957,4.57203,3.27151,24.1042,16.9887,5.40848,3.14303
Ca_00882,XLOC_008726,33.3631,19.8285,0.0,0.0,42.8181,26.3893,0.0,0.0
Ca_00884,XLOC_007254,11.4606,14.5176,4.86635,4.30696,10.686,13.8943,5.25904,6.06287
Ca_00885,XLOC_008727,0.0,2.56523,0.0,0.0,5.74958,0.0,0.0,0.0
Ca_00885,XLOC_007254,11.4606,14.5176,4.86635,4.30696,10.686,13.8943,5.25904,6.06287
Ca_00890,XLOC_008731,18.6373,19.4391,34.5119,85.6904,0.0,12.2643,33.1051,88.8107
Ca_00891,XLOC_008731,18.6373,19.4391,34.5119,85.6904,0.0,12.2643,33.1051,88.8107
Ca_00892,XLOC_008732,94.6722,79.025,21.3708,24.2835,92.5897,71.7994,22.7446,26.729
Ca_00893,XLOC_008733,1.41301,1.6888,0.0,0.0,3.82609,1.42515,0.0,0.0
Ca_00912,XLOC_008745,53.9553,60.223,46.4467,45.5131,75.3129,66.6947,52.4823,43.5641
Ca_00927,XLOC_008755,41.2769,37.9091,21.9971,13.3522,50.4178,34.4928,25.2858,14.3135
Ca_00940,XLOC_007276,289.646,594.847,183.483,231.063,341.193,628.246,236.653,254.339
Ca_00942,XLOC_007277,6.8925,9.97176,6.38141,7.51903,7.13517,10.0174,7.05671,8.61814
Ca_00950,XLOC_007280,8.54794,5.27334,86.2655,70.3729,1.75796,7.23999,83.51,74.1408
Ca_00955,XLOC_007285,0.0,0.0,0.0,0.0,0.0,1.40961,1.54157,0.0
Ca_00961,XLOC_008775,14.0156,7.75032,13.9525,11.3085,10.6265,8.46805,12.6011,11.0404
Ca_00962,XLOC_007290,196.975,87.0073,34.2188,13.4782,72.836,121.474,40.1004,10.3376
Ca_00969,XLOC_007292,56.4318,149.591,208.182,445.667,488.265,122.801,208.609,441.223
Ca_00975,XLOC_007295,9.29734,18.9765,3.26069,3.59764,14.3544,17.4086,4.1302,3.45134
Ca_00978,XLOC_007297,8.85408,16.4712,3.00489,1.40905,2.76325,17.9332,2.66914,1.27226
Ca_00979,XLOC_008787,33.4843,12.2201,56.961,37.7914,30.0675,11.1551,54.3976,39.4575
Ca_00990,XLOC_007302,8.41408,10.3061,8.65,8.87928,6.17495,9.23465,7.05804,7.73542
Ca_00991,XLOC_007302,8.41408,10.3061,8.65,8.87928,6.17495,9.23465,7.05804,7.73542
Ca_00994,XLOC_008795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_00997,XLOC_008797,67.716,37.4307,35.2421,26.5396,65.189,36.8562,37.2048,27.8624
Ca_00999,XLOC_008799,5.84018,12.0779,59.6429,69.8121,31.0093,12.972,56.0037,80.0504
Ca_01002,XLOC_008801,8.47905,15.2389,4.03807,3.93231,8.63338,16.3278,5.016,4.90427
Ca_01010,XLOC_007312,4.45614,17.7641,5.10231,10.4906,3.60409,15.4539,8.60672,5.7416
Ca_01011,XLOC_007313,14.0286,22.329,0.0,1.77049,25.8233,20.7578,1.74553,0.0
Ca_01015,XLOC_007315,20.186,22.4133,19.5055,20.056,25.2736,22.4136,18.9751,21.7159
Ca_01018,XLOC_007318,3.26555,10.8063,21.0206,29.1683,7.66378,12.1749,20.4926,31.2355
Ca_01023,XLOC_008811,7.98909,9.84784,1.59956,2.00214,25.0456,21.0203,3.19317,0.0
Ca_01024,XLOC_008811,7.98909,9.84784,1.59956,2.00214,25.0456,21.0203,3.19317,0.0
Ca_01026,XLOC_008813,0.0,4.19994,6.47706,1.0198,5.54004,2.44583,7.10484,0.0
Ca_01036,XLOC_008818,10.5117,11.8087,9.4914,6.77962,20.4219,12.0045,8.91199,7.99623
Ca_01037,XLOC_007327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01041,XLOC_007330,0.0,0.0,0.0,1.82004,0.0,0.0,0.0,0.0
Ca_01042,XLOC_007330,0.0,0.0,0.0,1.82004,0.0,0.0,0.0,0.0
Ca_01044,XLOC_008820,14.8088,7.1606,5.06016,3.85888,8.48207,8.02469,4.93645,3.50452
Ca_01050,XLOC_008822,2.72895,2.64288,7.27173,11.3537,4.27023,1.0226,7.04764,11.5309
Ca_01052,XLOC_008823,2.74013,5.02201,0.0,0.0,0.0,2.26765,0.0,0.0
Ca_01053,XLOC_007337,5.87813,1.59413,5.60187,1.16946,5.701,2.14269,4.38044,1.62045
Ca_01055,XLOC_007338,7.17893,4.07397,0.0,0.0,0.0,5.52794,0.0,0.0
Ca_01056,XLOC_007339,14.8895,6.31637,2.95015,4.36765,15.4482,6.66525,2.04097,4.1731
Ca_01062,XLOC_007340,104.716,55.5392,97.6223,83.3056,97.3351,45.8922,109.429,64.5106
Ca_01062,XLOC_008829,171.19,62.1267,186.985,146.008,102.088,48.8493,180.752,160.063
Ca_01063,XLOC_008829,171.19,62.1267,186.985,146.008,102.088,48.8493,180.752,160.063
Ca_01068,XLOC_007343,2.89245,0.0,0.0,0.0,1.73922,0.0,1.71755,0.0
Ca_01069,XLOC_007343,2.89245,0.0,0.0,0.0,1.73922,0.0,1.71755,0.0
Ca_01070,XLOC_007344,1.49201,0.0,56.0609,115.166,1.1906,2.3713,34.8558,111.51
Ca_01072,XLOC_008833,7.08442,2.09068,3.25861,1.27163,3.16032,1.3255,3.18719,0.0
Ca_01073,XLOC_007347,120.075,241.827,92.2168,64.9345,242.064,273.116,117.802,86.3298
Ca_01084,XLOC_007354,66.6606,114.063,49.7575,63.139,77.3121,96.2545,60.7649,77.8477
Ca_01087,XLOC_008839,22.58,43.4446,12.9401,17.7295,46.3484,44.6724,14.3795,16.8495
Ca_01097,XLOC_008845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01098,XLOC_008846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01114,XLOC_007371,25.1889,29.4869,30.8252,32.7926,23.4238,28.3322,33.3369,35.2108
Ca_01116,XLOC_007373,8.48496,9.33539,2.96899,1.43769,8.9012,5.305,2.74138,2.10048
Ca_01123,XLOC_007378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01127,XLOC_007380,9.46762,30.8874,105.302,82.1117,21.9664,24.0919,107.035,84.5815
Ca_01130,XLOC_007384,2.03361,0.0,0.0,0.0,2.17115,1.04143,0.0,0.0
Ca_01131,XLOC_007386,112.148,83.4939,85.9794,51.3969,107.917,92.0231,85.4901,53.444
Ca_01138,XLOC_008859,164.844,357.513,104.405,139.739,159.175,280.462,121.045,146.714
Ca_01140,XLOC_007392,71.9042,54.6294,98.6843,222.142,17.8285,69.3034,100.198,223.133
Ca_01142,XLOC_007393,11.0418,19.1643,4.07863,6.07015,24.1597,16.1588,3.83572,6.4977
Ca_01149,XLOC_008870,143.521,106.774,27.3314,33.6267,107.112,104.71,27.8353,34.1066
Ca_01153,XLOC_008874,7.98102,6.2678,22.0298,13.9889,6.35503,6.40068,20.9516,14.3762
Ca_01154,XLOC_007394,8.34498,18.0922,4.45488,5.10707,16.6635,19.2589,4.15871,3.94207
Ca_01159,XLOC_008878,4.08718,7.99059,2.91889,5.74288,4.43587,7.73979,4.1941,4.44333
Ca_01162,XLOC_008881,14.683,13.9359,14.6544,9.49219,12.4431,17.6015,12.6389,11.2659
Ca_01165,XLOC_008882,4.46748,3.40239,3.04093,1.5623,9.6146,4.67977,2.19438,2.25779
Ca_01180,XLOC_008895,4.519,4.67552,44.9865,82.6306,13.9277,6.19656,46.3846,76.4967
Ca_01191,XLOC_008901,21.9399,17.3948,1.16704,2.0494,55.647,25.7499,1.63712,0.0
Ca_01192,XLOC_008902,55.839,57.6276,176.63,184.81,34.3303,86.647,164.931,207.646
Ca_01194,XLOC_007405,165.756,318.866,112.208,116.879,134.597,299.502,124.942,112.486
Ca_01210,XLOC_007413,4.90563,25.5585,83.6,124.964,24.8023,28.4838,89.9818,125.427
Ca_01212,XLOC_007413,4.90563,25.5585,83.6,124.964,24.8023,28.4838,89.9818,125.427
Ca_01216,XLOC_008918,13.4977,17.5302,17.0319,23.9888,20.0221,18.9398,20.3084,24.4172
Ca_01219,XLOC_008920,9.67041,6.26085,11.0589,5.40155,7.06202,6.25497,11.4713,4.71476
Ca_01224,XLOC_007418,58.3831,42.3627,2.67556,2.33285,50.0356,47.2164,2.69078,2.80951
Ca_01227,XLOC_008925,8.27939,7.18771,8.5156,5.86782,10.2976,7.06691,8.39619,7.05276
Ca_01230,XLOC_008927,13.8282,12.4078,23.7419,27.8429,20.1655,8.45886,21.9474,31.2194
Ca_01234,XLOC_007422,162.602,118.696,240.262,292.617,20.2545,94.7237,254.34,287.583
Ca_01237,XLOC_007424,17.6353,9.58496,188.795,44.9636,18.1619,9.1246,215.294,40.555
Ca_01238,XLOC_007424,17.6353,9.58496,188.795,44.9636,18.1619,9.1246,215.294,40.555
Ca_01241,XLOC_008931,1.8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ca_01243,XLOC_008932,18.0745,9.03291,0.0,0.0,8.65326,7.83196,0.0,0.0
